population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
1096,27645.986,.24288578,3516.7019,.75711423,14478.83,12720.479,44386.063,3.0655835,.1447883,.0043545435,.27645987,95,2,4,2008
807,27757.125,.2437432,2671.9441,.75625682,10962.128,9626.1563,31665.582,2.8886347,.10962128,.0026079365,.27757126,96,2,4,2008
505,32277.229,.27791986,2304.0066,.72208011,8290.1836,7138.1802,22039.426,2.6584966,.082901835,.001751716,.32277226,97,2,4,2008
317,38801.262,.32496697,1945.3097,.67503303,5986.1768,5013.522,14901.246,2.4892759,.059861768,.001094788,.38801262,98,2,4,2008
197,36548.223,.30901286,1248.6799,.69098711,4040.8672,3416.5273,9887.7236,2.4469311,.040408671,.00048418576,.36548221,99,2,4,2008
130,36153.848,.30618894,854.93683,.69381106,2792.1873,2364.7188,6471.1963,2.3176084,.027921872,.00023204902,.36153847,100,2,4,2008
77,54545.453,.42857143,830.25024,.57142854,1937.2505,1522.1254,4106.4775,2.1197453,.019372504,.00015772437,.54545456,101,2,4,2008
39,33333.332,.28571427,316.28577,.71428573,1107.0002,948.85736,2584.3523,2.3345544,.011070003,.000034625253,.33333331,102,2,4,2008
21,47619.047,.38461539,304.12097,.61538458,790.71448,638.65399,1635.4949,2.0683761,.0079071447,.000023857139,.47619051,103,2,4,2008
13,46153.848,.375,182.47256,.625,486.59351,395.35724,996.84082,2.0486109,.0048659351,8.8357920e-06,.46153846,104,2,4,2008
12,25000,.22222222,67.582436,.77777779,304.12094,270.32971,601.48364,1.9777778,.0030412094,2.0490727e-06,.25000003,105,2,4,2008
2,50000,.40000001,94.61541,.60000002,236.53851,189.2308,331.1539,1.4,.0023653852,2.2327251e-06,.50000006,106,2,4,2008
2,0,0,0,1,141.9231,141.9231,141.9231,1,.0014192309,0,0,107,2,4,2008
1,0,1,141.9231,0,141.9231,,,,.0014192309,2.0113578e-06,,108,2,4,2008
15471,924.31,.0092334216,916.74329,.99076658,100000,99181.367,1655985,16.559851,1,0,.0091769733,65,1,1,2009
13559,2382.1816,.023580275,2336.4104,.97641975,99083.258,97751.5,1556803.6,15.712075,.99083257,.00021222531,.023821816,66,1,1,2009
12796,2313.2229,.022893915,2214.9141,.97710609,96746.844,95528.641,1459052.1,15.081134,.96746844,.0006971056,.023132229,67,1,1,2009
11124,2490.1116,.024613056,2326.7197,.97538692,94531.93,93298.766,1363523.5,14.423946,.94531929,.0012026983,.024901116,68,1,1,2009
10418,2793.2424,.027547687,2540.0403,.97245228,92205.211,90935.188,1270224.8,13.776063,.92205209,.0018255786,.027932424,69,1,1,2009
10141,2731.4861,.026946837,2416.1929,.97305316,89665.172,88457.078,1179289.5,13.152146,.89665174,.0022390229,.027314862,70,1,1,2009
9598,2958.9497,.02915811,2544.0151,.97084188,87248.977,85976.969,1090832.5,12.502525,.87248975,.0028302521,.029589495,71,1,1,2009
8893,3013.6062,.029688712,2514.7813,.97031128,84704.961,83447.57,1004855.5,11.863007,.84704959,.0032580644,.030136064,72,1,1,2009
8297,3495.2393,.034352049,2823.4011,.96564794,82190.18,80778.477,921407.94,11.210682,.8219018,.0041328729,.034952391,73,1,1,2009
7707,4502.4004,.044032738,3494.7366,.95596725,79366.781,77619.414,840629.44,10.591703,.79366779,.0057229535,.045024,74,1,1,2009
7372,4177.9707,.040924795,3105.0479,.95907521,75872.047,74319.523,763010.06,10.056538,.75872046,.0056842165,.041779708,75,1,1,2009
6855,4770.2407,.046591152,3390.2983,.95340884,72767,71071.852,688690.5,9.464325,.72767001,.0067184311,.047702406,76,1,1,2009
6826,5347.2017,.052079614,3613.1118,.94792038,69376.703,67570.148,617618.69,8.9023933,.69376701,.007676213,.053472012,77,1,1,2009
6434,6170.3452,.059856769,3936.3962,.94014323,65763.594,63795.395,550048.5,8.364027,.65763593,.0088628316,.061703455,78,1,1,2009
6229,6036.2817,.058594357,3622.7251,.94140565,61827.199,60015.836,486253.13,7.8647122,.61827201,.0085500563,.06036282,79,1,1,2009
5585,7949.8657,.076459445,4450.2817,.92354053,58204.473,55979.332,426237.28,7.323102,.58204472,.010826141,.079498656,80,1,1,2009
5532,7827.1875,.075323999,4048.9807,.924676,53754.191,51729.699,370257.97,6.8879833,.53754193,.010065386,.078271873,81,1,1,2009
4713,8741.7783,.083756864,4163.1528,.91624314,49705.211,47623.633,318528.25,6.4083471,.4970521,.01040752,.087417789,82,1,1,2009
4771,9557.7451,.091218248,4154.2666,.90878177,45542.059,43464.926,270904.63,5.9484491,.45542058,.010303108,.095577449,83,1,1,2009
4089,12276.84,.1156682,4787.2515,.88433182,41387.793,38994.168,227439.7,5.4953332,.41387793,.011613058,.1227684,84,1,1,2009
3812,13247.639,.12424652,4547.4902,.87575346,36600.543,34326.797,188445.53,5.1487088,.36600542,.010552244,.13247639,85,1,1,2009
3391,13063.993,.12262976,3930.6582,.87737024,32053.053,30087.723,154118.73,4.808239,.32053053,.0085606091,.13063994,86,1,1,2009
2945,17079.797,.15735961,4425.3291,.8426404,28122.395,25909.73,124031.02,4.4104004,.28122395,.0089452295,.17079796,87,1,1,2009
2617,16622.086,.15346621,3636.699,.84653378,23697.066,21878.717,98121.289,4.1406512,.23697066,.0065757181,.16622086,88,1,1,2009
2136,19241.572,.1755285,3521.166,.82447147,20060.367,18299.785,76242.57,3.8006568,.20060368,.0056466069,.19241571,89,1,1,2009
1549,22143.318,.19936065,3297.2659,.80063933,16539.201,14890.568,57942.785,3.5033605,.16539201,.0045514633,.22143318,90,1,1,2009
1125,24266.666,.21640903,2865.6743,.78359097,13241.936,11809.099,43052.219,3.2512028,.13241936,.0032922151,.24266665,91,1,1,2009
858,25874.125,.22910216,2377.2241,.77089787,10376.262,9187.6494,31243.119,3.0110188,.10376262,.0022107218,.25874126,92,1,1,2009
639,29890.453,.26004085,2080.0764,.73995912,7999.0376,6958.9995,22055.471,2.7572656,.07999038,.0015307683,.29890454,93,1,1,2009
433,32563.51,.28003973,1657.5442,.71996027,5918.9609,5090.189,15096.471,2.5505271,.05918961,.00092302338,.32563511,94,1,1,2009
284,33450.703,.28657615,1221.2205,.71342385,4261.417,3650.8066,10006.282,2.3481114,.042614169,.00049823598,.33450702,95,1,1,2009
171,39766.082,.33170733,1008.4554,.66829264,3040.1965,2535.9688,6355.4751,2.0904818,.030401966,.00029726935,.39766082,96,1,1,2009
119,42857.145,.35294119,717.08508,.64705884,2031.7411,1673.1985,3819.5063,1.8799179,.020317411,.00014273303,.42857143,97,1,1,2009
83,59036.145,.45581394,599.23853,.54418606,1314.656,1015.0367,2146.3079,1.6326003,.01314656,.000077743571,.59036142,98,1,1,2009
72,69444.445,.51546395,368.77191,.48453605,715.41748,531.03149,1131.2711,1.581274,.0071541746,.00002619384,.69444448,99,1,1,2009
56,58928.57,.45517242,157.78351,.54482758,346.64557,267.75381,600.23969,1.731566,.0034664557,5.4505354e-06,.58928573,100,1,1,2009
34,41176.469,.34146342,64.489487,.65853655,188.86206,156.61731,332.48587,1.7604693,.0018886206,1.2156613e-06,.41176471,101,1,1,2009
23,30434.783,.26415095,32.853134,.73584902,124.37257,107.94601,175.86856,1.4140462,.0012437258,4.0809471e-07,.30434784,102,1,1,2009
8,125000,.76923078,70.399567,.23076922,91.51944,56.319656,67.922546,.74216521,.0009151944,6.4370329e-07,1.2499999,103,1,1,2009
4,100000,.66666669,14.079916,.33333331,21.119873,14.079915,11.602892,.54938263,.00021119873,2.9730321e-08,1.0000001,104,1,1,2009
1,400000,1.3333334,9.38661,-.33333337,7.039957,2.346652,-2.4770236,-.35185209,.000070399568,6.6076673e-09,4.000001,105,1,1,2009
4,25000,.22222222,-.52147847,.77777779,-2.346653,-2.0859137,-4.8236756,2.0555556,-.000023466529,1.2237576e-10,.25000003,106,1,1,2009
3,66666.664,1,-1.8251746,0,-1.8251746,-2.737762,-2.737762,1.5000001,-.000018251745,3.3313227e-10,,107,1,1,2009
14894,637.84076,.0063737975,634.23633,.99362618,100000,99434.898,1792635,17.92635,1,0,.006346928,65,1,2,2009
14175,1171.0758,.011652082,1157.8181,.98834789,99365.766,98705.813,1693200.1,17.040075,.99365765,.000072967152,.011710758,66,1,2,2009
12990,1285.6044,.012782097,1255.3035,.9872179,98207.945,97517.531,1594494.3,16.235899,.98207945,.00022092597,.012856044,67,1,2,2009
11146,1471.3799,.014612745,1416.7441,.98538727,96952.641,96201.766,1496976.8,15.440289,.96952641,.00041857635,.014713799,68,1,2,2009
10487,1888.0519,.018703949,1786.8986,.98129606,95535.898,94642.445,1400775,14.66229,.95535898,.00076208002,.018880518,69,1,2,2009
10150,1950.7389,.019318957,1811.1329,.98068106,93749,92843.43,1306132.5,13.932229,.93748999,.0010613693,.019507388,70,1,2,2009
9604,2186.5889,.021629415,1988.5624,.97837061,91937.867,90943.586,1213289.1,13.196837,.9193787,.0014739524,.021865889,71,1,2,2009
9107,2558.4714,.025261559,2272.2595,.97473842,89949.305,88813.172,1122345.5,12.477534,.89949304,.0020542433,.025584713,72,1,2,2009
8464,2752.8354,.027154595,2380.8347,.97284544,87677.047,86486.633,1033532.3,11.787946,.8767705,.002572349,.027528357,73,1,2,2009
7787,2966.4827,.029231256,2493.3154,.97076875,85296.211,84049.555,947045.69,11.103022,.85296214,.0031270597,.029664828,74,1,2,2009
7387,3749.8308,.036808185,3047.8245,.96319181,82802.898,81278.984,862996.13,10.422294,.82802898,.0043400102,.037498306,75,1,2,2009
6856,4331.9722,.042401314,3381.7197,.95759869,79755.07,78064.211,781717.19,9.8014736,.79755068,.005460246,.043319721,76,1,2,2009
6903,4374.9097,.04281259,3269.741,.95718741,76373.352,74738.484,703652.94,9.2133303,.76373351,.0059000719,.043749094,77,1,2,2009
6460,5340.5571,.052016582,3802.5999,.94798344,73103.609,71202.313,628914.44,8.603056,.73103607,.0074767605,.053405568,78,1,2,2009
6226,5766.1421,.056045588,3884.0156,.94395441,69301.008,67359,557712.13,8.047677,.69301009,.0082631316,.057661422,79,1,2,2009
5703,7119.0601,.068743646,4497.0024,.93125635,65416.992,63168.492,490353.16,7.4958072,.65416992,.010173642,.071190596,80,1,2,2009
5436,7376.7476,.071143441,4334.0576,.92885655,60919.988,58752.961,427184.66,7.0122247,.60919988,.010318324,.073767476,81,1,2,2009
4930,8681.542,.083203733,4708.1606,.91679627,56585.93,54231.848,368431.69,6.5110126,.56585932,.011566188,.086815417,82,1,2,2009
4565,9485.2139,.090557359,4697.9136,.90944266,51877.77,49528.813,314199.84,6.056541,.51877767,.011728219,.094852135,83,1,2,2009
4240,10400.943,.098867841,4664.5703,.90113217,47179.855,44847.57,264671.03,5.6098313,.47179857,.011624328,.10400943,84,1,2,2009
3739,13479.54,.12628414,5369.0063,.87371588,42515.285,39830.781,219823.47,5.1704574,.42515284,.013121738,.1347954,85,1,2,2009
3494,12936.463,.12150538,4513.4727,.87849462,37146.277,34889.539,179992.69,4.845511,.37146276,.010537974,.12936464,86,1,2,2009
2861,15763.719,.14612021,4768.312,.85387981,32632.805,30248.648,145103.16,4.4465427,.32632804,.010482565,.15763719,87,1,2,2009
2576,19254.658,.17563739,4894.0469,.82436264,27864.492,25417.469,114854.5,4.1218948,.27864492,.0098371282,.19254659,88,1,2,2009
2227,17018.41,.1568384,3602.6479,.84316158,22970.445,21169.121,89437.031,3.8935697,.22970445,.0063745365,.17018411,89,1,2,2009
1526,20707.732,.18764846,3634.3372,.81235152,19367.797,17550.629,68267.914,3.5248156,.19367796,.0056756283,.20707732,90,1,2,2009
1142,22591.943,.20298977,3193.7314,.79701024,15733.46,14136.594,50717.285,3.2235303,.1573346,.0042342623,.22591944,91,1,2,2009
886,25395.033,.225338,2825.6772,.77466202,12539.729,11126.89,36580.691,2.9171836,.12539728,.0030989994,.25395033,92,1,2,2009
642,29595.016,.25780189,2504.3005,.74219811,9714.0508,8461.9004,25453.801,2.6203077,.097140506,.0021963776,.29595011,93,1,2,2009
405,38271.605,.32124352,2316.0854,.67875648,7209.75,6051.707,16991.9,2.3567946,.072097503,.0015494486,.38271603,94,1,2,2009
308,35064.934,.29834253,1459.9883,.70165747,4893.6646,4163.6704,10940.193,2.2355831,.048936646,.00067950558,.35064933,95,1,2,2009
213,40845.07,.33918127,1164.6387,.6608187,3433.6763,2851.3569,6776.5225,1.9735472,.034336764,.00038616802,.40845066,96,1,2,2009
148,53378.379,.42133334,956.02118,.57866669,2269.0376,1791.027,3925.1655,1.7298812,.022690376,.00021200271,.53378379,97,1,2,2009
89,59550.563,.45887446,602.5097,.54112554,1313.0164,1011.7615,2134.1387,1.625371,.013130164,.000078071775,.59550565,98,1,2,2009
60,43333.332,.35616437,253.05714,.64383566,710.50665,583.97809,1122.3772,1.5796857,.0071050664,.00001785213,.43333328,99,1,2,2009
20,80000,.5714286,261.39975,.4285714,457.44952,326.74963,538.39905,1.1769583,.0045744954,.000011903019,.80000007,100,1,2,2009
13,38461.539,.32258064,63.241859,.67741936,196.04977,164.42885,211.64944,1.0795699,.0019604978,1.2374246e-06,.38461536,101,1,2,2009
2,250000,1.1111112,147.56436,-.11111116,132.80792,59.025742,47.220589,.3555555,.0013280793,1.9571692e-06,2.5000002,102,1,2,2009
3,133333.33,.79999995,-11.805151,.20000005,-14.756439,-8.8538637,-11.805152,.80000001,-.00014756439,1.7422771e-08,1.3333333,103,1,2,2009
1,100000,1,-2.9512882,0,-2.9512882,-2.9512882,-2.9512882,1,-.000029512883,8.7103597e-10,,104,1,2,2009
15489,387.37167,.0038720157,386.04187,.99612796,100000,99656.711,1871075.6,18.710756,1,0,.0038621095,65,1,3,2009
14255,722.55347,.0072031547,717.53479,.99279684,99613.961,99204.969,1771419,17.782839,.99613959,.00002759288,.0072255349,66,1,3,2009
12587,1064.5905,.010595147,1047.8221,.98940486,98896.43,98320.125,1672214,16.908739,.98896432,.00011435821,.010645904,67,1,3,2009
11139,1068.3185,.010629811,1040.1123,.98937017,97848.609,97297.352,1573893.9,16.08499,.97848612,.00021895437,.010683185,68,1,3,2009
10459,1501.0995,.014899169,1442.3662,.98510081,96808.5,96087.32,1476596.5,15.252757,.96808499,.00044563983,.015010995,69,1,3,2009
10345,1662.6389,.01648931,1572.5217,.98351067,95366.133,94579.875,1380509.1,14.475884,.95366132,.00069491944,.01662639,70,1,3,2009
9507,2061.6387,.020406038,1913.9559,.97959399,93793.609,92836.633,1285929.3,13.710201,.93793607,.001114152,.020616388,71,1,3,2009
9079,2059.6982,.020387027,1873.1531,.97961295,91879.656,90943.078,1193092.6,12.985384,.91879654,.0013975493,.020596983,72,1,3,2009
8419,2838.8169,.027990865,2519.3599,.97200912,90006.5,88746.82,1102149.6,12.245222,.900065,.0022661134,.028388171,73,1,3,2009
8040,2636.8159,.026025044,2276.8567,.97397494,87487.141,86348.711,1013402.8,11.583448,.87487143,.0024925072,.02636816,74,1,3,2009
7094,3298.5623,.032450423,2765.1096,.96754956,85210.281,83827.727,927054.06,10.879603,.85210282,.003484691,.03298562,75,1,3,2009
7045,3733.144,.036647391,3021.4004,.96335262,82445.172,80934.469,843226.31,10.227722,.82445174,.004372905,.03733144,76,1,3,2009
6879,3997.6741,.039193328,3112.8821,.96080667,79423.773,77867.336,762291.88,9.5977793,.79423773,.005087201,.039976738,77,1,3,2009
6443,4889.0269,.047723658,3641.835,.95227635,76310.891,74489.977,684424.5,8.9688969,.76310891,.0065834797,.04889027,78,1,3,2009
6225,5236.9478,.051033188,3708.5334,.9489668,72669.055,70814.789,609934.56,8.3933191,.72669053,.0073655704,.052369479,79,1,3,2009
5782,5828.4331,.056633897,3905.5032,.94336611,68960.523,67007.773,539119.75,7.8178024,.68960524,.0083597237,.058284331,80,1,3,2009
5455,7332.7222,.07073386,4601.5928,.92926615,65055.02,62754.223,472112,7.2571187,.65055019,.010461014,.073327221,81,1,3,2009
5004,8173.4614,.078525491,4747.1348,.92147452,60453.426,58079.859,409357.75,6.7714567,.60453427,.011349099,.081734613,82,1,3,2009
4480,9308.0361,.08894103,4954.5747,.91105896,55706.289,53229,351277.91,6.3058929,.55706286,.012225107,.093080364,83,1,3,2009
4305,9547.0381,.091120712,4624.5322,.90887928,50751.715,48439.449,298048.91,5.8726864,.50751716,.011558718,.095470376,84,1,3,2009
3754,11507.725,.10881612,5019.3809,.89118385,46127.184,43617.492,249609.45,5.4113307,.46127182,.012473168,.11507724,85,1,3,2009
3548,12288.613,.1157727,4759.1616,.88422728,41107.805,38728.223,205991.97,5.0110183,.41107804,.011521591,.12288613,86,1,3,2009
2870,15296.167,.14209419,5164.9312,.85790581,36348.645,33766.18,167263.73,4.6016498,.36348644,.011949794,.15296167,87,1,3,2009
2564,17316.693,.15936828,4969.6948,.84063172,31183.713,28698.865,133497.56,4.281003,.31183714,.010664703,.17316695,88,1,3,2009
2256,16843.971,.15535568,4072.4963,.84464431,26214.018,24177.77,104798.7,3.9978113,.26214018,.0078771329,.1684397,89,1,3,2009
1505,18737.541,.17132442,3793.3833,.82867557,22141.521,20244.83,80620.93,3.6411648,.22141522,.0065394333,.18737541,90,1,3,2009
1178,23853.99,.21312097,3910.373,.78687906,18348.139,16392.953,60376.098,3.2905843,.18348138,.0058583627,.23853989,91,1,3,2009
877,26225.77,.23185484,3347.4658,.76814514,14437.766,12764.033,43983.145,3.0463955,.14437765,.0041352161,.2622577,92,1,3,2009
636,29402.516,.25633997,2842.8872,.74366003,11090.3,9668.8564,31219.109,2.8149924,.11090299,.0028031867,.29402518,93,1,3,2009
431,38747.102,.32458699,2677.0027,.67541301,8247.4121,6908.9106,21550.254,2.6129715,.08247412,.0020257451,.38747102,94,1,3,2009
368,35054.348,.2982659,1661.4631,.70173407,5570.4092,4739.6777,14641.343,2.6284142,.055704091,.00087394862,.3505435,95,1,3,2009
273,28571.428,.25,977.23651,.75,3908.946,3420.3279,9901.665,2.533078,.03908946,.00036706444,.2857143,96,1,3,2009
131,33587.785,.28758168,843.10596,.71241832,2931.7095,2510.1565,6481.3374,2.2107706,.029317094,.00023992773,.33587784,97,1,3,2009
63,52380.953,.41509435,866.96753,.58490562,2088.6035,1655.1198,3971.1812,1.9013571,.020886036,.0001772932,.52380955,98,1,3,2009
35,34285.715,.29268295,357.55203,.70731705,1221.636,1042.86,2316.0613,1.8958685,.01221636,.000043146236,.34285718,99,1,3,2009
12,91666.664,.62857139,543.13849,.37142861,864.08398,592.51477,1273.2014,1.4734695,.0086408397,.000046526195,.91666663,100,1,3,2009
6,33333.332,.28571427,91.698708,.71428573,320.9455,275.09613,680.68665,2.1208792,.0032094549,2.9335831e-06,.33333331,101,1,3,2009
6,16666.666,.15384614,35.268734,.84615386,229.2468,211.61243,405.59048,1.7692307,.002292468,8.0667098e-07,.16666664,102,1,3,2009
1,0,0,0,1,193.97806,193.97806,193.97806,1,.0019397805,0,0,103,1,3,2009
1,0,1,193.97806,0,193.97806,,,,.0019397805,3.7554496e-06,,104,1,3,2009
15259,334.22897,.0033410233,333.23892,.99665898,100000,99703.781,2036995.8,20.369957,1,0,.0033336489,65,1,4,2009
14338,802.06445,.0079930769,796.64404,.9920069,99666.758,99212.672,1937292,19.437695,.99666756,.000026459185,.0080206441,66,1,4,2009
13072,550.79559,.005494338,543.22583,.99450564,98870.117,98571.344,1838079.4,18.590849,.98870116,.000060684692,.0055079563,67,1,4,2009
11120,836.33093,.008330564,819.11847,.99166942,98326.891,97892.758,1739508,17.691071,.98326892,.00013475445,.0083633093,68,1,4,2009
10524,1045.23,.010397959,1013.8818,.98960203,97507.773,97000.836,1641615.3,16.835737,.97507775,.00024638476,.010452299,69,1,4,2009
10458,1090.0746,.010841655,1046.1534,.98915833,96493.891,95970.813,1544614.4,16.00738,.96493888,.00035393293,.010900746,70,1,4,2009
9800,1132.6531,.011262747,1075.0037,.98873723,95447.734,94910.234,1448643.6,15.177349,.95447737,.00046709253,.011326531,71,1,4,2009
8722,1593.6711,.015810726,1492.1014,.98418927,94372.734,93626.688,1353733.4,14.344539,.94372731,.00079239643,.015936712,72,1,4,2009
8481,1674.3308,.016604302,1542.2181,.9833957,92880.633,92109.523,1260106.6,13.566947,.9288063,.001019794,.016743308,73,1,4,2009
7990,2052.5657,.020317145,1855.7357,.97968286,91338.414,90410.547,1167997.1,12.787579,.91338414,.0014681385,.020525655,74,1,4,2009
7294,2577.4609,.02544667,2277.0361,.97455335,89482.68,88344.164,1077586.6,12.042404,.89482677,.0021429602,.025774607,75,1,4,2009
6960,2931.0344,.028887,2519.1094,.97111303,87205.641,85946.086,989242.44,11.34379,.87205642,.0028106715,.029310344,76,1,4,2009
6917,3137.1982,.030887481,2615.7537,.96911252,84686.531,83378.656,903296.38,10.666352,.8468653,.0033922261,.031371981,77,1,4,2009
6602,3498.9397,.034387793,2822.2332,.96561223,82070.781,80659.664,819917.69,9.9903727,.8207078,.0041528172,.034989398,78,1,4,2009
6330,3680.8848,.036143646,2864.3313,.96385634,79248.547,77816.383,739258.06,9.3283482,.79248548,.0047104573,.036808848,79,1,4,2009
5720,5104.895,.049778383,3802.283,.9502216,76384.219,74483.078,661441.69,8.6594028,.76384217,.0068588359,.051048949,80,1,4,2009
5601,4874.1294,.047581699,3453.5718,.95241833,72581.938,70855.148,586958.56,8.0868406,.72581935,.006872802,.048741292,81,1,4,2009
5008,6150.1597,.059666794,4124.668,.94033319,69128.367,67066.031,516103.44,7.4658704,.69128364,.0088024773,.061501596,82,1,4,2009
4697,7430.2744,.071641177,4656.9414,.92835879,65003.699,62675.227,449037.41,6.9078746,.65003699,.010594025,.07430274,83,1,4,2009
4370,8009.1533,.077007703,4647.165,.92299229,60346.758,58023.176,386362.19,6.4023685,.60346758,.011120409,.080091536,84,1,4,2009
3869,9511.502,.09079694,5057.3525,.90920305,55699.594,53170.918,328339,5.8948188,.55699593,.012479092,.095115013,85,1,4,2009
3456,11053.241,.10474363,5304.4521,.8952564,50642.242,47990.016,275168.09,5.4335685,.5064224,.013258942,.11053241,86,1,4,2009
2860,13251.748,.12428267,5634.7012,.87571734,45337.789,42520.438,227178.06,5.0107884,.4533779,.013964277,.13251747,87,1,4,2009
2717,14648.51,.13648835,5419.0088,.86351168,39703.086,36993.582,184657.63,4.6509643,.39703086,.012972963,.14648511,88,1,4,2009
2316,15025.906,.13975903,4791.5098,.86024094,34284.078,31888.324,147664.05,4.3070736,.34284079,.010795319,.15025906,89,1,4,2009
1531,17243.631,.15874924,4681.9229,.84125078,29492.568,27151.607,115775.72,3.9255896,.29492569,.0097358022,.17243631,90,1,4,2009
1177,20645.709,.187139,4643.0396,.81286097,24810.645,22489.125,88624.109,3.5720196,.24810645,.0086615728,.20645711,91,1,4,2009
939,21405.75,.19336219,3899.6523,.80663782,20167.605,18217.779,66134.984,3.279268,.20167606,.0062785507,.21405751,92,1,4,2009
643,27838.258,.2443686,3975.377,.75563139,16267.953,14280.265,47917.207,2.945497,.16267954,.0054150559,.27838257,93,1,4,2009
439,31890.66,.27504912,3381.0623,.72495091,12292.576,10602.045,33636.945,2.7363625,.12292576,.0036452927,.31890661,94,1,4,2009
329,37082.066,.31282052,2787.7043,.68717945,8911.5137,7517.6616,23034.898,2.584847,.089115135,.0022628808,.37082067,95,1,4,2009
222,37387.387,.31499052,1928.942,.68500948,6123.8096,5159.3384,15517.237,2.5339191,.061238095,.00110891,.37387389,96,1,4,2009
151,32450.332,.27920228,1171.2167,.72079772,4194.8677,3609.2593,10357.899,2.4691839,.041948676,.00047070006,.32450333,97,1,4,2009
93,37634.41,.31674209,957.71753,.68325794,3023.6509,2544.792,6748.6401,2.2319508,.030236509,.00028082443,.37634411,98,1,4,2009
48,37500,.31578946,652.39996,.68421054,2065.9333,1739.7334,4203.8481,2.034842,.020659333,.00013199699,.37499997,99,1,4,2009
30,33333.332,.28571427,403.86667,.71428573,1413.5334,1211.6001,2464.1147,1.7432306,.014135335,.000056280951,.33333331,100,1,4,2009
14,42857.145,.35294119,356.35297,.64705884,1009.6667,831.49023,1252.5146,1.2405229,.010096667,.0000356165,.42857143,101,1,4,2009
5,160000,.8888889,580.72339,.1111111,653.31378,362.95209,421.02441,.64444441,.006533138,.000037691596,1.6000001,102,1,4,2009
2,50000,.40000001,29.036158,.60000002,72.590393,58.072315,58.072315,.80000001,.00072590396,2.1062162e-07,.5,103,1,4,2009
1,0,1,43.554237,0,43.554237,,,,.00043554237,1.8961454e-07,,104,1,4,2009
15142,561.35254,.0056099542,558.56049,.99439007,100000,99502.625,2038745,20.387449,1,0,.0055891452,65,2,1,2009
13914,1092.4249,.010873173,1081.244,.9891268,99441.438,98825.125,1939242.4,19.50135,.99441439,.000060056744,.01092425,66,2,1,2009
13018,1152.2507,.01146307,1127.5099,.98853695,98360.195,97740.063,1840417.3,18.710997,.98360193,.00018185803,.011522508,67,2,1,2009
11378,1195.2892,.011886117,1155.7191,.98811388,97232.688,96620.156,1742677.1,17.92275,.97232687,.00031097309,.011952892,68,2,1,2009
11058,1465.0027,.014543495,1397.2949,.98545653,96076.969,95378.32,1646057,17.13269,.96076971,.00052665826,.014650026,69,2,1,2009
10650,1417.8403,.014078598,1332.957,.98592138,94679.672,94013.195,1550678.8,16.378159,.94679672,.00067144638,.014178404,70,2,1,2009
10367,1659.1106,.016454605,1535.9834,.98354542,93346.719,92578.727,1456665.5,15.604893,.93346721,.00095394062,.016591106,71,2,1,2009
9893,2021.6315,.02001401,1837.501,.97998601,91810.734,90891.984,1364086.8,14.857595,.91810733,.0013815482,.020216314,72,2,1,2009
9403,2041.9015,.020212654,1818.5979,.97978735,89973.234,89063.938,1273194.8,14.150817,.89973235,.0016406308,.020419016,73,2,1,2009
8854,2450.8696,.024211993,2134.3994,.975788,88154.633,87087.43,1184130.9,13.432429,.88154632,.0022287911,.024508696,74,2,1,2009
8774,2188.2834,.021645997,1861.9937,.97835398,86020.234,85089.234,1097043.4,12.753318,.86020237,.0022391267,.021882834,75,2,1,2009
8239,2767.3262,.027295582,2297.1482,.97270441,84158.242,83009.672,1011954.2,12.024422,.84158242,.0030625914,.027673261,76,2,1,2009
8586,3272.7695,.032200769,2635.9902,.96779925,81861.094,80543.102,928944.5,11.347815,.81861097,.0039141043,.0327277,77,2,1,2009
8338,3442.0725,.033838354,2680.8469,.96616167,79225.102,77884.68,848401.44,10.708745,.79225099,.0044123889,.034420721,78,2,1,2009
8350,3377.2456,.033211637,2542.1602,.96678835,76544.258,75273.18,770516.75,10.066291,.76544255,.0045642005,.033772457,79,2,1,2009
7853,3909.334,.038343847,2837.5249,.96165615,74002.094,72583.328,695243.56,9.3949175,.74002093,.005459113,.039093342,80,2,1,2009
7805,4202.4346,.041159496,2929.0979,.95884049,71164.57,69700.023,622660.25,8.7495823,.71164572,.0060106874,.042024348,81,2,1,2009
7300,5465.7534,.053203546,3630.3689,.94679648,68235.469,66420.281,552960.19,8.1037064,.68235469,.0078687072,.054657534,82,2,1,2009
7030,6372.6885,.061759029,3989.9482,.93824095,64605.102,62610.129,486539.94,7.5309834,.64605099,.0091237789,.06372688,83,2,1,2009
6995,7362.4019,.071010001,4304.2822,.92899001,60615.152,58463.012,423929.81,6.9937925,.60615152,.010275693,.073624022,84,2,1,2009
6650,7458.6465,.071904898,4049.0273,.9280951,56310.871,54286.359,365466.78,6.4901638,.56310868,.009961307,.074586459,85,2,1,2009
5824,8945.7422,.085627414,4475.0464,.91437256,52261.844,50024.32,311180.44,5.954257,.52261841,.011164722,.089457415,86,2,1,2009
5259,12549.914,.1180891,5643.1001,.88191092,47786.797,44965.246,261156.11,5.4650264,.47786796,.014080108,.12549914,87,2,1,2009
5032,12778.22,.12010834,5061.8096,.87989163,42143.695,39612.789,216190.86,5.1298504,.42143697,.012342102,.1277822,88,2,1,2009
