population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
10072,1072.2795,.010665613,1035.4607,.9893344,97084.023,96566.297,1576353.9,16.237005,.97084022,.00029313363,.010722796,69,1,4,2007
9397,1330.2118,.01321423,1269.2078,.98678577,96048.563,95413.961,1479787.6,15.406661,.96048564,.00048170215,.013302119,70,1,4,2007
8888,1395.1395,.013854749,1313.144,.98614526,94779.352,94122.781,1384373.6,14.606278,.94779354,.00064975611,.013951395,71,1,4,2007
8293,1893.163,.018754106,1752.8752,.98124588,93466.211,92589.773,1290250.9,13.804463,.9346621,.0010704609,.018931629,72,1,4,2007
7749,1961.5435,.019424921,1781.5243,.98057508,91713.336,90822.57,1197661.1,13.058745,.91713333,.0013539545,.019615434,73,1,4,2007
7437,2164.8513,.021416694,1926.0421,.97858334,89931.813,88968.789,1106838.5,12.30753,.8993181,.0017439359,.021648513,74,1,4,2007
7507,2744.1055,.027069645,2382.2852,.97293037,88005.773,86814.633,1017869.8,11.565943,.88005775,.0025146473,.027441056,75,1,4,2007
7141,2898.7537,.028573401,2446.5542,.97142661,85623.484,84400.211,931055.13,10.873829,.85623485,.0030116283,.028987538,76,1,4,2007
6914,3456.7544,.033980235,2826.3716,.96601975,83176.93,81763.742,846654.88,10.178963,.83176929,.0039549177,.034567542,77,1,4,2007
6411,3649.9766,.035845589,2880.2129,.96415442,80350.555,78910.445,764891.13,9.5194254,.80350554,.0045474065,.036499765,78,1,4,2007
6384,3947.3684,.038709678,2998.8521,.9612903,77470.344,75970.914,685980.69,8.8547525,.77470344,.0052341372,.039473686,79,1,4,2007
5744,5675.4873,.055188756,4109.9893,.94481122,74471.492,72416.5,610009.81,8.191186,.74471492,.0078136893,.056754876,80,1,4,2007
5410,6395.564,.061973851,4360.5732,.93802613,70361.5,68181.211,537593.31,7.6404471,.70361501,.0090935798,.063955642,81,1,4,2007
5211,7484.168,.072142065,4761.4434,.92785794,66000.93,63620.207,469412.09,7.1122041,.66000932,.010684537,.074841678,82,1,4,2007
4664,8447.6846,.081053279,4963.6611,.91894674,61239.484,58757.652,405791.88,6.6263113,.61239487,.011782113,.084476843,83,1,4,2007
4382,8945.6865,.085626908,4818.7246,.9143731,56275.824,53866.461,347034.22,6.166666,.56275827,.011857023,.089456864,84,1,4,2007
3757,10753.261,.10204598,5250.9902,.89795405,51457.102,48831.605,293167.75,5.6973233,.51457101,.013116326,.10753261,85,1,4,2007
3610,11772.854,.11118378,5137.3701,.88881624,46206.109,43637.426,244336.16,5.287962,.46206111,.01276948,.11772854,86,1,4,2007
3170,13217.666,.12398284,5091.8188,.87601715,41068.738,38522.828,200698.73,4.886898,.41068739,.012323386,.13217665,87,1,4,2007
2208,14175.725,.1323747,4762.4341,.8676253,35976.918,33595.699,162175.91,4.5077767,.35976917,.010969566,.14175725,88,1,4,2007
1790,16815.643,.15511467,4841.8242,.84488535,31214.484,28793.572,128580.2,4.1192479,.31214485,.010395902,.16815643,89,1,4,2007
1436,18732.59,.17128302,4517.189,.82871699,26372.66,24114.066,99786.633,3.783715,.26372659,.0087712454,.18732589,90,1,4,2007
1102,22141.561,.19934641,4356.8096,.80065358,21855.471,19677.066,75672.57,3.4624085,.21855471,.0074409316,.22141561,91,1,4,2007
802,26309.227,.23250689,4068.5591,.76749313,17498.66,15464.381,55995.5,3.1999879,.1749866,.0058736275,.26309228,92,1,4,2007
638,26645.768,.2351314,3157.8386,.76486862,13430.102,11851.183,40531.121,3.017931,.13430102,.0036714377,.26645768,93,1,4,2007
432,33101.852,.2840119,2917.4448,.7159881,10272.263,8813.54,28679.938,2.7919786,.10272263,.0026890291,.33101851,94,1,4,2007
330,33636.363,.28793773,2117.7295,.71206224,7354.8179,6295.9531,19866.398,2.7011409,.073548175,.0014429963,.33636361,95,1,4,2007
212,37264.152,.31411532,1645.0497,.68588471,5237.0884,4414.5635,13570.445,2.5912194,.052370884,.00081640814,.37264153,96,1,4,2007
141,31205.674,.26993865,969.63,.73006135,3592.0386,3107.2236,9155.8818,2.5489376,.035920385,.00033578396,.31205672,97,1,4,2007
81,34567.902,.29473686,772.92053,.70526314,2622.4087,2235.9485,6048.6577,2.3065274,.026224086,.00019737594,.34567904,98,1,4,2007
39,30769.23,.26666665,493.19681,.73333335,1849.4882,1602.8898,3812.7092,2.0614944,.018494882,.000089529138,.30769229,99,1,4,2007
24,41666.668,.34482759,467.68671,.65517241,1356.2914,1122.448,2209.8196,1.6293104,.013562914,.00006257162,.41666669,100,1,4,2007
15,53333.332,.42105263,374.14935,.57894737,888.60468,701.53003,1087.3716,1.2236843,.0088860467,.000032951652,.53333336,101,1,4,2007
3,66666.664,.5,257.22766,.5,514.45532,385.84149,385.84149,.75,.0051445533,.000013165135,.66666669,102,1,4,2007
0,,,,,257.22766,,0,,.0025722766,,,103,1,4,2007
1,100000,.66666669,,.33333331,,,0,,,,,104,1,4,2007
1,0,0,,1,,,0,,,,,105,1,4,2007
1,0,1,,0,,,,,,,,107,1,4,2007
12672,631.31311,.0063086147,627.78204,.99369138,100000,99440.68,1951533.8,19.515337,1,0,.0062822928,65,2,1,2007
11280,1507.0922,.014973884,1487.988,.98502612,99372.219,98524.063,1852093.1,18.637938,.9937222,.000092826478,.015070922,66,2,1,2007
11599,1379.4293,.013709194,1341.9139,.98629081,97884.234,97146.18,1753569,17.914724,.97884232,.00027791085,.013794293,67,2,1,2007
11022,1315.5507,.013074664,1262.2584,.98692536,96542.32,95873.32,1656422.9,17.15748,.96542323,.00042135728,.013155506,68,2,1,2007
10543,1707.2939,.016928431,1612.9419,.98307157,95280.063,94473.594,1560549.5,16.378553,.95280063,.00072536559,.017072938,69,2,1,2007
10041,1573.5485,.015612648,1462.3917,.98438734,93667.117,92935.922,1466075.9,15.65198,.9366712,.00086746539,.015735485,70,2,1,2007
9705,1968.0577,.019488802,1796.9597,.98051119,92204.727,91306.25,1373140,14.892295,.92204726,.0012915847,.019680578,71,2,1,2007
9136,2298.5989,.022724813,2054.4995,.97727519,90407.766,89380.516,1281833.8,14.178359,.90407765,.0017816877,.022985989,72,2,1,2007
8986,2236.8127,.022120727,1954.4385,.97787929,88353.266,87376.047,1192453.3,13.496426,.88353264,.0020111701,.022368127,73,2,1,2007
8761,2248.6018,.022236018,1921.1659,.97776401,86398.828,85438.242,1105077.1,12.790418,.86398828,.0022576107,.022486018,74,2,1,2007
8898,2843.3357,.028034795,2368.314,.97196519,84477.664,83293.508,1019638.9,12.069923,.84477663,.0031055482,.028433356,75,2,1,2007
8647,3689.1406,.036223244,2974.2671,.96377677,82109.352,80622.219,936345.44,11.40364,.8210935,.0043691676,.036891408,76,2,1,2007
8839,3439.303,.033811588,2675.6829,.96618843,79135.086,77797.242,855723.19,10.813449,.79135084,.0044179452,.034393027,77,2,1,2007
8302,4023.127,.03943795,3015.4021,.96056205,76459.406,74951.703,777926,10.174366,.76459408,.0054274215,.040231269,78,2,1,2007
8283,4370.397,.042769372,3141.1541,.95723063,73444.008,71873.43,702974.25,9.5715675,.73444009,.0061264392,.043703966,79,2,1,2007
7992,4867.3672,.047517251,3340.5981,.95248276,70302.852,68632.555,631100.81,8.9768877,.7030285,.006974482,.048673671,80,2,1,2007
7815,4939.2192,.048201796,3227.7007,.9517982,66962.25,65348.398,562468.31,8.3997822,.66962248,.0071405843,.049392194,81,2,1,2007
7524,6087.1875,.059073906,3765.0488,.94092607,63734.551,61852.027,497119.88,7.799849,.63734549,.0087023918,.060871877,82,2,1,2007
7357,6646.731,.064329408,3857.8025,.93567061,59969.5,58040.598,435267.84,7.2581534,.59969503,.0092610754,.066467308,83,2,1,2007
6731,7770.0195,.074794427,4196.8423,.92520559,56111.699,54013.277,377227.25,6.7227912,.56111699,.010335342,.077700198,84,2,1,2007
6425,9027.2373,.086373791,4484.083,.91362619,51914.855,49672.813,323213.97,6.2258472,.51914853,.011193765,.090272374,85,2,1,2007
6197,10682.588,.10140931,4809.9219,.89859068,47430.773,45025.813,273541.16,5.7671661,.47430775,.011993055,.10682587,86,2,1,2007
5849,11010.429,.1043591,4447.8735,.89564091,42620.852,40396.914,228515.36,5.3615861,.42620853,.010877489,.11010429,87,2,1,2007
4322,13049.514,.12250217,4676.2725,.87749785,38172.977,35834.84,188118.44,4.9280524,.38172975,.011036571,.13049515,88,2,1,2007
3691,15578.434,.14452682,4841.1724,.85547316,33496.703,31076.117,152283.61,4.546227,.33496702,.010784394,.15578434,89,2,1,2007
3151,16470.961,.1521771,4360.7153,.8478229,28655.531,26475.174,121207.48,4.2298112,.28655532,.0089151068,.1647096,90,2,1,2007
2710,18044.281,.16551025,4021.0413,.83448976,24294.816,22284.295,94732.313,3.8992808,.24294816,.007395674,.18044282,91,2,1,2007
2062,22550.922,.20265853,4108.6538,.79734147,20273.775,18219.449,72448.016,3.5734842,.20273775,.0066410284,.22550923,92,2,1,2007
1712,23130.842,.20732985,3351.5122,.79267013,16165.121,14489.365,54228.566,3.354665,.16165121,.0045419727,.23130843,93,2,1,2007
1326,25113.123,.22311558,2858.9158,.77688444,12813.609,11384.151,39739.203,3.1013279,.1281361,.0031939021,.25113121,94,2,1,2007
1077,25998.143,.23007394,2290.3157,.76992607,9954.6934,8809.5352,28355.051,2.8484104,.099546932,.0020529779,.25998142,95,2,1,2007
652,34355.828,.29319373,2247.1475,.7068063,7664.3779,6540.8042,19545.516,2.5501764,.07664378,.0015902953,.34355828,96,2,1,2007
488,37909.836,.31869078,1726.4214,.68130922,5417.2305,4554.0195,13004.712,2.40062,.054172304,.00088457798,.37909836,97,2,1,2007
320,39375,.32898173,1214.2087,.67101824,3690.8091,3083.7046,8450.6924,2.2896585,.03690809,.00043160122,.39375001,98,2,1,2007
230,37391.305,.31501833,780.1745,.6849817,2476.6003,2086.5132,5366.9883,2.167079,.024766004,.00018843281,.37391305,99,2,1,2007
135,44444.445,.36363637,616.88214,.63636363,1696.4258,1387.9847,3280.4749,1.9337568,.016964259,.00010287418,.44444448,100,2,1,2007
91,54945.055,.43103448,465.32056,.56896555,1079.5437,846.88342,1892.4901,1.7530463,.010795437,.000049691094,.54945052,101,2,1,2007
60,63333.332,.48101264,295.4491,.51898736,614.22314,466.4986,1045.6067,1.7023238,.0061422316,.000018035704,.63333333,102,2,1,2007
24,50000,.40000001,127.50962,.60000002,318.77405,255.01924,579.10815,1.8166728,.0031877405,4.0517184e-06,.5,103,2,1,2007
20,45000,.36734694,70.260406,.63265306,191.26443,156.13423,324.0889,1.6944546,.0019126444,1.3412614e-06,.45000002,104,2,1,2007
9,88888.891,.61538464,74.46402,.38461536,121.00403,83.772018,167.95468,1.388009,.0012100403,8.9995439e-07,.88888896,105,2,1,2007
7,42857.145,.35294119,16.425886,.64705884,46.540009,38.327065,84.182663,1.8088236,.00046540008,7.6410508e-08,.42857146,106,2,1,2007
5,20000,.18181819,5.4752951,.81818181,30.114122,27.376474,45.855598,1.5227274,.00030114123,1.6483407e-08,.2,107,2,1,2007
3,66666.664,.5,12.319414,.5,24.638828,18.479122,18.479122,.75000006,.00024638828,3.0346115e-08,.66666669,108,2,1,2007
1,0,1,12.319414,0,12.319414,,,,.00012319414,1.5174926e-08,,112,2,1,2007
12690,441.29236,.0044107162,439.56665,.99558926,100000,99608.945,2014734.4,20.147345,1,0,.0043978589,65,2,2,2007
11884,740.49139,.0073814108,734.89642,.99261856,99560.43,99141.539,1915125.4,19.235809,.99560428,.000032162014,.0074049141,66,2,2,2007
10838,1134.8958,.011291292,1115.8679,.98870873,98825.531,98211.805,1815983.9,18.375654,.98825532,.0001295159,.011348957,67,2,2,2007
11173,1199.3198,.011925974,1165.283,.988074,97709.664,97092.063,1717772.1,17.58037,.97709662,.00026077652,.011993199,68,2,2,2007
10651,1267.4866,.012595045,1215.9808,.98740494,96544.383,95936.391,1620680,16.78689,.96544385,.00040567582,.012674865,69,2,2,2007
9970,1434.3029,.0142409,1357.5621,.98575908,95328.398,94649.617,1524743.6,15.994642,.95328397,.00060457195,.014343028,70,2,2,2007
9832,1474.7762,.014639811,1375.7152,.98536021,93970.836,93282.977,1430094,15.218488,.93970835,.000779433,.014747762,71,2,2,2007
9172,1668.1204,.016543223,1531.8217,.98345679,92595.117,91829.203,1336811,14.437165,.92595118,.0010503025,.016681204,72,2,2,2007
8930,2138.8577,.021162262,1927.1053,.97883773,91063.297,90099.742,1244981.9,13.67161,.91063297,.0015682892,.021388577,73,2,2,2007
8606,2300.7205,.02274555,2027.4518,.97725445,89136.195,88122.469,1154882.1,12.956377,.89136195,.0019632997,.023007207,74,2,2,2007
8946,2414.4868,.023856858,2078.1409,.97614312,87108.742,86069.672,1066759.6,12.246298,.87108743,.0023336299,.024144867,75,2,2,2007
8730,2772.0503,.027341543,2324.8679,.97265846,85030.602,83868.164,980689.94,11.533377,.85030603,.0029592239,.027720505,76,2,2,2007
8862,2854.886,.028147077,2327.9248,.9718529,82705.734,81541.773,896821.81,10.843527,.82705736,.0033297117,.028548863,77,2,2,2007
8256,3439.9224,.033817574,2718.1826,.96618241,80377.813,79018.719,815280,10.143098,.80377811,.0042870864,.034399223,78,2,2,2007
8459,4149.4268,.040650878,3156.9324,.9593491,77659.633,76081.164,736261.31,9.4806175,.77659631,.0054771029,.041494269,79,2,2,2007
7786,5111.7393,.04984346,3713.4724,.95015657,74502.703,72645.969,660180.13,8.8611565,.74502701,.0070541776,.051117394,80,2,2,2007
7752,4979.3604,.048584018,3439.2253,.95141596,70789.234,69069.625,587534.19,8.2997675,.70789236,.0071116569,.049793605,81,2,2,2007
7599,6369.2593,.061726823,4157.3022,.93827319,67350.008,65271.355,518464.53,7.6980619,.67350006,.0091418121,.0636926,82,2,2,2007
7134,7106.8125,.068629444,4336.8804,.93137056,63192.707,61024.266,453193.19,7.1716061,.63192707,.010087377,.07106813,83,2,2,2007
6890,7329.4629,.070703536,4161.3149,.92929649,58855.828,56775.172,392168.91,6.6632128,.58855826,.010076934,.073294625,84,2,2,2007
6280,9649.6816,.092055298,5034.9194,.90794468,54694.512,52177.051,335393.75,6.1321282,.5469451,.012476337,.09649682,85,2,2,2007
6226,10504.337,.099801622,4956.1079,.9001984,49659.594,47181.539,283216.69,5.7031617,.49659595,.012389696,.10504337,86,2,2,2007
5859,11179.382,.10587569,4733.0122,.89412433,44703.484,42336.977,236035.16,5.2800169,.44703484,.011699755,.11179382,87,2,2,2007
4326,12806.287,.12035628,4810.6978,.87964374,39970.473,37565.125,193698.17,4.8460317,.39970472,.011542829,.12806287,88,2,2,2007
3592,16453.229,.15202571,5345.1895,.8479743,35159.773,32487.18,156133.05,4.4406729,.35159773,.012185791,.16453227,89,2,2,2007
3217,16039.789,.14848921,4427.144,.85151076,29814.584,27601.012,123645.87,4.1471605,.29814583,.0092640147,.16039789,90,2,2,2007
2588,19822.256,.18034804,4578.5747,.81965196,25387.439,23098.152,96044.859,3.7831645,.25387439,.0086728362,.19822255,91,2,2,2007
2130,21737.09,.19606183,4079.8242,.80393815,20808.865,18768.953,72946.703,3.505559,.20808865,.0067230514,.2173709,92,2,2,2007
1697,23099.588,.20707871,3464.2283,.7929213,16729.041,14996.927,54177.75,3.2385449,.1672904,.0048258197,.23099588,93,2,2,2007
1338,27279.521,.24005261,3184.2529,.75994742,13264.813,11672.686,39180.824,2.9537413,.13264813,.0036635657,.27279523,94,2,2,2007
929,34015.07,.29070836,2930.5029,.70929164,10080.56,8615.3086,27508.139,2.7288306,.1008056,.0026563201,.34015068,95,2,2,2007
718,31337.047,.27092114,1937.1016,.72907889,7150.0566,6181.5059,18892.83,2.642333,.07150057,.0012860076,.3133705,96,2,2,2007
482,39211.617,.32784042,1709.0173,.67215955,5212.9551,4358.4463,12711.325,2.4384108,.052129552,.00084446074,.39211619,97,2,2,2007
337,39169.141,.32754344,1147.6918,.67245656,3503.9377,2930.0918,8352.8789,2.3838549,.035039376,.00038805316,.39169139,98,2,2,2007
242,35950.414,.30472854,718.01544,.69527149,2356.2461,1997.2384,5422.7866,2.3014517,.023562461,.00016519576,.35950413,99,2,2,2007
122,54098.359,.42580643,697.56915,.5741936,1638.2307,1289.4462,3425.5483,2.0910048,.016382307,.00011240578,.54098356,100,2,2,2007
93,36559.141,.30909091,290.74994,.69090909,940.66156,795.28662,2136.1021,2.2708509,.009406616,.000027092463,.36559141,101,2,2,2007
46,43478.262,.35714287,232.1113,.64285713,649.91162,533.85596,1340.8156,2.0630736,.0064991163,.000014987143,.43478262,102,2,2,2007
22,36363.637,.30769232,128.55396,.69230771,417.80032,353.52335,806.95953,1.9314479,.0041780034,5.3485487e-06,.3636364,103,2,2,2007
14,42857.145,.35294119,102.08696,.64705884,289.24637,238.20288,453.43619,1.567647,.0028924637,2.9442872e-06,.42857146,104,2,2,2007
9,66666.664,.5,93.579704,.5,187.15941,140.36955,215.23331,1.15,.0018715941,1.7481543e-06,.66666669,105,2,2,2007
4,125000,.76923078,71.98439,.23076922,93.579704,57.587509,74.863762,.80000001,.00093579706,6.7299743e-07,1.2500001,106,2,2,2007
2,50000,.40000001,8.6381254,.60000002,21.595314,17.276251,17.276251,.80000001,.00021595314,1.8650276e-08,.5,107,2,2,2007
0,,,,,12.957189,,0,,.00012957188,,,108,2,2,2007
1,100000,1,,0,,,,,,,,109,2,2,2007
13289,346.15094,.0034601511,345.08905,.99653983,100000,99693.227,2133492.8,21.334927,1,0,.0034522414,65,2,3,2007
11725,639.65887,.0063790428,635.70294,.99362093,99654.914,99292.563,2033799.5,20.408422,.99654913,.000021861582,.0063965884,66,2,3,2007
10736,801.04321,.0079816608,790.33777,.99201834,99019.211,98584.523,1934506.9,19.536682,.99019212,.000076755154,.0080104321,67,2,3,2007
10903,889.66339,.0088595878,870.26733,.99114043,98228.875,97767.633,1835922.4,18.690252,.98228878,.00015140507,.0088966331,68,2,3,2007
10775,881.67053,.0087780086,854.61469,.99122196,97358.609,96931.305,1738154.8,17.853119,.97358608,.00021977462,.0088167051,69,2,3,2007
10092,980.97504,.0097618699,942.05939,.99023813,96503.992,96032.961,1641223.5,17.006794,.96503991,.00031783091,.0098097501,70,2,3,2007
9768,1023.751,.010185374,973.33398,.98981464,95561.93,95075.266,1545190.5,16.169519,.95561928,.0004128014,.01023751,71,2,3,2007
9237,1439.8615,.014295695,1352.2097,.9857043,94588.594,93912.492,1450115.3,15.330762,.94588596,.00069213822,.014398615,72,2,3,2007
8956,1351.0496,.013419841,1251.2175,.98658013,93236.383,92610.773,1356202.8,14.545854,.93236381,.00078903697,.013510496,73,2,3,2007
8740,1556.0641,.015440509,1420.2977,.98455948,91985.164,91275.016,1263592,13.736911,.91985166,.0010471086,.015560641,74,2,3,2007
8899,1944.0387,.019253241,1743.6672,.98074675,90564.867,89693.031,1172317,12.944501,.90564865,.0014899492,.019440386,75,2,3,2007
8830,2219.7056,.021953406,1949.9279,.9780466,88821.203,87846.242,1082623.9,12.1888,.88821203,.0019361111,.022197055,76,2,3,2007
8848,2531.6455,.024999999,2171.7817,.97500002,86871.273,85785.383,994777.69,11.45117,.86871272,.0024769371,.025316454,77,2,3,2007
8339,2949.9939,.029071141,2462.3108,.97092885,84699.492,83468.336,908992.31,10.731969,.84699494,.0031910199,.029499939,78,2,3,2007
8346,3474.7185,.034153812,2808.7131,.96584618,82237.18,80832.82,825523.94,10.03833,.82237178,.004102868,.034747187,79,2,3,2007
7952,4187.626,.041017432,3257.9519,.95898259,79428.469,77799.492,744691.13,9.3756199,.7942847,.0053233798,.04187626,80,2,3,2007
7806,4163.4639,.040785592,3106.6597,.95921439,76170.516,74617.188,666891.63,8.7552462,.76170516,.0056389105,.041634642,81,2,3,2007
7602,5314.3911,.051768325,3782.3936,.9482317,73063.859,71172.664,592274.44,8.1062574,.73063862,.0074439715,.053143911,82,2,3,2007
7262,5921.2339,.057509698,3984.3564,.94249028,69281.469,67289.289,521101.78,7.5215178,.69281471,.0084796064,.059212342,83,2,3,2007
6807,6860.5845,.066330515,4331.1909,.93366951,65297.113,63131.52,453812.5,6.9499626,.65297115,.0098144719,.06860584,84,2,3,2007
6321,8511.3115,.08163885,4977.188,.91836113,60965.922,58477.328,390680.97,6.408186,.60965919,.011844455,.085113123,85,2,3,2007
6344,9489.2813,.090594433,5072.2676,.90940559,55988.734,53452.602,332203.66,5.9334016,.55988735,.012498752,.094892815,86,2,3,2007
5843,10302.927,.097981773,4988.8857,.90201825,50916.469,48422.027,278751.03,5.4746733,.50916469,.012468024,.10302927,87,2,3,2007
4322,12332.254,.11615997,5334.9463,.88384002,45927.582,43260.109,230329.02,5.0150476,.45927581,.013248888,.12332253,88,2,3,2007
3602,13742.365,.12858813,5219.731,.87141186,40592.637,37982.77,187068.91,4.6084442,.40592638,.01258739,.13742365,89,2,3,2007
3229,15732.425,.14585128,5159.1836,.85414875,35372.906,32793.313,149086.14,4.2146988,.35372907,.011794142,.15732425,90,2,3,2007
2632,18617.021,.17031631,5145.8896,.82968366,30213.723,27640.777,116292.83,3.8490069,.30213723,.010850125,.18617022,91,2,3,2007
2161,18926.424,.17290214,4334.2817,.82709789,25067.832,22900.691,88652.047,3.5364864,.25067833,.008141459,.18926424,92,2,3,2007
1686,26393.832,.23316741,4834.3882,.76683259,20733.551,18316.357,65751.359,3.1712542,.2073355,.0079451958,.26393831,93,2,3,2007
1330,28120.301,.24653922,3919.7671,.75346076,15899.162,13939.278,47435,2.9834905,.15899162,.0052412492,.281203,94,2,3,2007
992,30443.549,.26421699,3165.1597,.73578298,11979.395,10396.814,33495.719,2.7961111,.11979394,.0033374503,.30443552,95,2,3,2007
709,32016.926,.27598783,2432.6213,.72401214,8814.2344,7597.9238,23098.906,2.6206367,.088142343,.0019551774,.32016921,96,2,3,2007
473,37632.137,.316726,2021.2229,.68327403,6381.6133,5371.002,15500.981,2.4290068,.06381613,.0012075519,.37632141,97,2,3,2007
340,38235.293,.32098764,1399.6315,.67901236,4360.3906,3660.575,10129.979,2.3231816,.043603905,.00058368273,.38235292,98,2,3,2007
213,46009.391,.37404582,1107.4596,.62595415,2960.7593,2407.0295,6469.4048,2.1850493,.029607592,.00031818403,.46009392,99,2,3,2007
132,41666.668,.34482759,639.06885,.65517241,1853.2997,1533.7653,4062.3752,2.1919689,.018532997,.00011624359,.41666666,100,2,3,2007
78,35897.438,.30434784,369.54852,.69565213,1214.2308,1029.4565,2528.6101,2.082479,.012142308,.000044326873,.35897437,101,2,3,2007
43,48837.211,.39252338,331.55756,.60747659,844.68231,678.90356,1499.1536,1.7748135,.0084468229,.000027769516,.48837212,102,2,3,2007
25,76000,.55072463,282.59045,.44927537,513.12476,371.82953,820.25,1.5985391,.0051312475,.000014426009,.76000005,103,2,3,2007
21,14285.714,.13333333,30.737906,.86666667,230.5343,215.16534,448.42047,1.9451356,.002305343,7.0698059e-07,.14285713,104,2,3,2007
7,71428.57,.52631581,105.15601,.47368419,199.7964,147.2184,233.25513,1.1674641,.001997964,2.0967814e-06,.71428573,105,2,3,2007
2,100000,.66666669,63.093597,.33333331,94.640396,63.093597,86.036728,.90909094,.00094640395,5.9655520e-07,1,106,2,3,2007
4,75000,.54545456,17.207346,.45454544,31.546799,22.943127,22.943127,.72727275,.00031546797,5.4266536e-08,.75000006,107,2,3,2007
0,,,,,14.339453,,0,,.00014339453,,,108,2,3,2007
0,,1,,0,,,,,,,,112,2,3,2007
13542,214.14857,.0021409658,213.74208,.99785906,100000,99810.18,2207014.5,22.070145,1,0,.002137939,65,2,4,2007
11532,589.66357,.0058817226,586.9151,.99411827,99786.258,99451.719,2107204.3,21.117178,.99786258,.000012518041,.0058966363,66,2,4,2007
10842,700.97766,.0069877347,693.17871,.99301225,99199.344,98818.094,2007752.6,20.239576,.99199343,.000055055491,.0070097768,67,2,4,2007
11260,577.26465,.0057570268,567.1026,.99424297,98506.164,98205.602,1908934.5,19.378834,.98506165,.000083450286,.0057726461,68,2,4,2007
10484,734.45251,.0073176529,716.68408,.99268234,97939.063,97580.719,1810729,18.488323,.97939062,.00014466004,.0073445253,69,2,4,2007
10124,849.46661,.0084587391,822.37872,.99154127,97222.375,96811.188,1713148.3,17.620926,.97222376,.00022208109,.0084946668,70,2,4,2007
9813,917.1507,.0091296406,880.09735,.99087036,96400,95959.953,1616337,16.766981,.96399999,.0003054291,.0091715064,71,2,4,2007
9157,1179.4255,.011725111,1119.9814,.98827487,95519.906,94959.914,1520377.1,15.916862,.95519906,.00047928278,.011794255,72,2,4,2007
8998,1189.1532,.011821246,1115.9247,.98817873,94399.922,93841.961,1425417.1,15.099771,.94399923,.00058993004,.011891532,73,2,4,2007
8701,1597.5176,.015848584,1478.4193,.98415142,93284,92544.789,1331575.3,14.274423,.93283999,.00092622294,.015975175,74,2,4,2007
8921,1591.7498,.015791815,1449.7767,.98420817,91805.578,91080.688,1239030.4,13.496243,.91805577,.0010906579,.015917499,75,2,4,2007
8921,1849.5685,.018326206,1655.8792,.98167378,90355.805,89527.867,1147949.8,12.70477,.90355808,.0014429477,.018495684,76,2,4,2007
8685,2383.4197,.023553507,2089.1943,.97644651,88699.922,87655.328,1058421.9,11.932613,.88699919,.0020940334,.023834197,77,2,4,2007
8492,2590.6736,.025575448,2215.1082,.97442454,86610.727,85503.172,970766.56,11.208387,.86610729,.0025687602,.025906736,78,2,4,2007
8508,2809.1208,.027702115,2337.937,.97229791,84395.617,83226.648,885263.38,10.489448,.84395617,.0030789264,.028091207,79,2,4,2007
8006,3872.0959,.037985541,3117.0054,.96201444,82057.68,80499.18,802036.75,9.7740612,.82057679,.0045891833,.038720958,80,2,4,2007
7710,4228.2749,.041407339,3268.7231,.95859265,78940.672,77306.313,721537.56,9.1402512,.78940672,.0054340479,.042282745,81,2,4,2007
7659,5013.7095,.048910968,3701.188,.95108902,75671.945,73821.352,644231.25,8.5134754,.75671947,.0068137064,.050137095,82,2,4,2007
7225,4955.0171,.048352242,3479.9475,.95164776,71970.758,70230.781,570409.88,7.9255781,.71970755,.0070200488,.049550172,83,2,4,2007
6957,6382.061,.061847053,4235.9551,.93815297,68490.813,66372.836,500179.09,7.3028641,.68490815,.0091415709,.063820615,84,2,4,2007
6265,8044.6929,.0773362,4969.2266,.92266381,64254.859,61770.246,433806.28,6.751338,.64254862,.011413314,.080446929,85,2,4,2007
6301,8665.291,.083054453,4923.936,.91694558,59285.633,56823.664,372036.03,6.2753153,.59285635,.011885284,.086652912,86,2,4,2007
6032,9316.9766,.089022659,4839.4229,.91097736,54361.695,51941.984,315212.38,5.7984281,.54361695,.01200649,.093169771,87,2,4,2007
4254,11448.049,.10828238,5362.3896,.89171761,49522.273,46841.078,263270.38,5.3162012,.49522275,.01340475,.11448049,88,2,4,2007
3795,12859.025,.12082199,5335.4849,.87917799,44159.883,41492.141,216429.3,4.9010386,.44159883,.013156735,.12859026,89,2,4,2007
3228,13971.499,.13059215,5070.1616,.86940783,38824.398,36289.316,174937.16,4.505856,.38824397,.01204217,.13971499,90,2,4,2007
2636,17526.555,.16114405,5439.2944,.83885598,33754.238,31034.592,138647.84,4.1075683,.33754238,.012162672,.17526554,91,2,4,2007
2138,18802.619,.17186832,4866.4419,.82813168,28314.943,25881.723,107613.25,3.8005815,.28314942,.0098777004,.1880262,92,2,4,2007
1684,23040.381,.20660278,4844.5259,.79339719,23448.502,21026.238,81731.531,3.4855759,.23448502,.0086960103,.23040383,93,2,4,2007
1333,24681.17,.2196995,4087.2844,.7803005,18603.977,16560.334,60705.289,3.2630277,.18603976,.0061893323,.2468117,94,2,4,2007
1094,26782.449,.23619507,3428.7712,.76380491,14516.692,12802.307,44144.957,3.0409789,.14516692,.0042548813,.2678245,95,2,4,2007
732,31147.541,.26950353,2988.2339,.73049647,11087.921,9593.8037,31342.648,2.8267381,.11087921,.0029459507,.3114754,96,2,4,2007
