population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
1,100000,1,35.081787,0,35.081787,35.081787,35.081787,1,.00035081786,1.2302999e-07,,104,1,1,2006
4440,1081.0811,.010797573,1070.7317,.98920244,100000,99042.688,1567387.1,15.673871,1,0,.010720334,65,1,2,2006
4289,3031.0095,.029920137,2959.9771,.97007984,98929.266,97242.078,1468344.5,14.842367,.98929268,.00031354069,.030310094,66,1,2,2006
4349,2644.2861,.026131909,2507.8608,.97386807,95969.289,94589.969,1371102.4,14.286887,.9596929,.0009701018,.026442861,67,1,2,2006
4007,3169.4534,.031229328,2918.7378,.96877068,93461.43,91914.5,1276512.5,13.658175,.9346143,.0017836526,.031694535,68,1,2,2006
3793,2847.3503,.028073823,2541.8796,.97192615,90542.695,89271.758,1184598,13.083308,.90542698,.0021765851,.028473504,69,1,2,2006
3488,3985.0918,.039072383,3438.4014,.96092761,88000.813,86281.609,1095326.3,12.446774,.8800081,.0036307401,.039850917,70,1,2,2006
3337,3386.2751,.033298954,2815.8401,.96670103,84562.414,83154.492,1009044.6,11.932542,.84562415,.0036759088,.033862755,71,1,2,2006
3175,4188.9766,.041030388,3354.0935,.95896959,81746.57,80069.523,925890.06,11.326347,.81746572,.0050048279,.041889764,72,1,2,2006
3092,4042.6909,.039625932,3106.375,.96037406,78392.477,76839.289,845820.56,10.789563,.78392476,.0052617867,.04042691,73,1,2,2006
2982,5566.7339,.054159872,4077.4856,.94584012,75286.102,73247.359,768981.25,10.21412,.75286102,.0075866231,.055667341,74,1,2,2006
2886,5232.1553,.050987676,3630.762,.94901234,71208.617,69393.234,695733.94,9.7703619,.7120862,.007443768,.052321553,75,1,2,2006
2842,4961.2949,.048412018,3271.5801,.95158798,67577.852,65942.063,626340.69,9.2684317,.67577851,.0071680946,.049612947,76,1,2,2006
2684,5439.6421,.052956108,3405.4099,.9470439,64306.273,62603.57,560398.63,8.7145252,.64306271,.007816541,.054396417,77,1,2,2006
2612,6202.144,.060155962,3663.55,.93984401,60900.863,59069.09,497795.06,8.1738586,.60900861,.0087235393,.062021442,78,1,2,2006
2353,7097.3228,.068540938,3923.0991,.93145907,57237.313,55275.762,438725.97,7.6650343,.57237315,.0096022617,.070973225,79,1,2,2006
2326,8125.5376,.078083046,4162.936,.92191696,53314.215,51232.746,383450.19,7.1922693,.53314215,.010361615,.081255376,80,1,2,2006
2200,8772.7275,.084040932,4130.7192,.91595906,49151.277,47085.918,332217.47,6.7590809,.49151278,.010323822,.087727271,81,1,2,2006
2023,9540.2871,.091059215,4099.5366,.90894079,45020.559,42970.789,285131.53,6.3333626,.45020559,.010147194,.095402867,82,1,2,2006
1872,10523.504,.099974625,4091.064,.90002537,40921.023,38875.492,242160.75,5.9177589,.40921023,.0098904427,.10523504,83,1,2,2006
1731,11496.245,.10871347,4003.9128,.89128655,36829.961,34828.004,203285.25,5.5195618,.3682996,.0093153035,.11496245,84,1,2,2006
1549,13169.787,.12356148,4056.0349,.8764385,32826.047,30798.029,168457.25,5.1318164,.32826048,.0089437822,.13169788,85,1,2,2006
1402,15121.255,.14058354,4044.5903,.85941648,28770.012,26747.717,137659.22,4.7848163,.28770012,.0082885288,.15121254,86,1,2,2006
1058,13988.658,.13074206,3232.6526,.86925793,24725.422,23109.096,110911.51,4.4857278,.24725422,.006016599,.13988659,87,1,2,2006
810,18641.975,.17052512,3665.0571,.82947487,21492.77,19660.24,87802.414,4.085207,.21492769,.0061841891,.18641974,88,1,2,2006
