population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
5,20000,.18181819,22.055872,.81818181,121.30729,110.27935,209.53076,1.7272726,.0012130729,2.6722924e-07,.20000002,104,1,1,2006
1,0,0,0,1,99.251419,99.251419,99.251419,1,.00099251419,0,0,106,1,1,2006
1,0,1,99.251419,0,99.251419,,,,.00099251419,9.8410669e-07,,108,1,1,2006
4465,1209.4065,.012077501,1196.4563,.98792249,100000,98929.211,1558433.5,15.584335,1,0,.011980819,65,1,2,2006
4310,3155.4524,.031132109,3075.9629,.9688679,98803.547,97050.25,1459504.4,14.771781,.98803544,.00036362212,.031554524,66,1,2,2006
4378,2672.4531,.026406961,2527.8745,.97359306,95727.586,94337.258,1362454.1,14.232617,.95727587,.0010338699,.02672453,67,1,2,2006
4020,3134.3284,.030888258,2878.7766,.96911174,93199.711,91673.961,1268116.9,13.606446,.93199712,.0018245252,.031343281,68,1,2,2006
3799,3000.7898,.029564317,2670.2769,.97043568,90320.938,88985.797,1176442.9,13.02514,.90320939,.0023344145,.030007899,69,1,2,2006
3497,4032.0273,.039523475,3464.2588,.96047652,87650.664,85918.531,1087457.1,12.406718,.87650663,.0037498092,.040320273,70,1,2,2006
3360,3392.8572,.033362601,2808.6775,.96663737,84186.406,82782.07,1001538.6,11.896678,.84186405,.0037391633,.033928573,71,1,2,2006
3157,4276.2114,.041866954,3407.0376,.95813304,81377.727,79674.211,918756.5,11.290024,.81377727,.005163155,.042762116,72,1,2,2006
3094,4137.0396,.040531982,3160.3064,.95946801,77970.688,76390.531,839082.25,10.761509,.7797069,.0054282704,.041370392,73,1,2,2006
2981,5568.6011,.054177545,4053.043,.94582248,74810.383,72783.859,762691.75,10.194999,.74810386,.0076377359,.055686012,74,1,2,2006
2883,5411.0303,.052684903,3727.8438,.9473151,70757.344,68893.422,689907.88,9.7503357,.70757341,.0077134036,.0541103,75,1,2,2006
2845,5061.5112,.049365785,3308.9639,.95063424,67029.5,65375.02,621014.44,9.2647934,.670295,.0073127975,.050615113,76,1,2,2006
2694,5308.0923,.051708553,3294.8967,.94829142,63720.535,62073.086,555639.44,8.719943,.63720536,.0076169674,.053080924,77,1,2,2006
2609,6209.2754,.060223047,3639.0159,.93977696,60425.637,58606.129,493566.34,8.1681614,.60425639,.0087020015,.062092751,78,1,2,2006
2340,7179.4873,.069306932,3935.7065,.93069309,56786.621,54818.77,434960.22,7.6595545,.56786621,.0096579948,.071794875,79,1,2,2006
2315,8077.7539,.077641688,4103.4341,.92235833,52850.914,50799.195,380141.44,7.1927128,.52850914,.010225234,.080777541,80,1,2,2006
2215,8623.0244,.082666084,4029.7634,.9173339,48747.48,46732.598,329342.25,6.7560878,.4874748,.010068086,.086230248,81,1,2,2006
2039,9465.4238,.090376958,4041.4514,.90962303,44717.719,42696.992,282609.66,6.3198586,.4471772,.0099908626,.09465424,82,1,2,2006
1872,10523.504,.099974625,4066.5945,.90002537,40676.266,38642.969,239912.67,5.8980999,.40676266,.0098129688,.10523505,83,1,2,2006
1726,11761.298,.11108071,4066.6284,.88891929,36609.672,34576.359,201269.7,5.4977193,.36609671,.0094374204,.11761298,84,1,2,2006
1563,13307.741,.12477504,4060.5596,.87522495,32543.043,30512.764,166693.34,5.122242,.32543042,.0089139622,.13307741,85,1,2,2006
1409,14975.16,.13931991,3968.1772,.8606801,28482.484,26498.396,136180.58,4.7812042,.28482485,.0080831638,.1497516,86,1,2,2006
1069,13938.26,.1303017,3194.2559,.86969829,24514.307,22917.18,109682.18,4.4742107,.24514307,.0059109051,.1393826,87,1,2,2006
812,18596.059,.17014085,3627.4116,.82985914,21320.051,19506.346,86765,4.069643,.21320051,.0060848398,.18596061,88,1,2,2006
681,21585.902,.19483101,3447.0747,.80516899,17692.639,15969.102,67258.648,3.8015046,.17692639,.005019749,.21585903,89,1,2,2006
549,23132.969,.20734693,2953.7742,.79265308,14245.564,12768.678,51289.551,3.6003873,.14245564,.0036083902,.23132969,90,1,2,2006
398,26381.91,.23307437,2631.8269,.76692563,11291.79,9975.877,38520.871,3.4114051,.1129179,.0026362338,.2638191,91,1,2,2006
326,26380.367,.23306233,2018.3112,.76693767,8659.9629,7650.8071,28544.996,3.2962031,.086599626,.0015964867,.26380369,92,1,2,2006
260,26153.846,.23129252,1536.1644,.76870751,6641.6519,5873.5698,20894.189,3.1459327,.066416517,.00095250428,.26153848,93,1,2,2006
174,28735.633,.25125629,1282.7858,.74874371,5105.4873,4464.0942,15020.619,2.942054,.051054873,.00062148756,.28735632,94,1,2,2006
104,29807.691,.25941423,991.66321,.7405858,3822.7017,3326.8701,10556.524,2.7615349,.038227018,.00036459207,.29807693,95,1,2,2006
76,39473.684,.32967034,933.30945,.67032969,2831.0386,2364.3838,7229.6548,2.5537112,.028310386,.00025674325,.39473686,96,1,2,2006
59,35593.219,.30215827,573.41455,.69784176,1897.7291,1611.0219,4865.271,2.5637331,.018977292,.00010675348,.35593221,97,1,2,2006
40,37500,.31578946,418.20459,.68421054,1324.3146,1115.2123,3254.249,2.4573081,.013243145,.000054649987,.375,98,1,2,2006
25,40000,.33333334,302.03668,.66666663,906.10999,755.09167,2139.0366,2.3606811,.0090611,.000027119862,.40000004,99,1,2,2006
8,37500,.31578946,190.75998,.68421054,604.0733,508.6933,1383.9451,2.2910218,.0060407328,.000011453692,.37499997,100,1,2,2006
7,42857.145,.35294119,145.87529,.64705884,413.31332,340.37567,875.25177,2.1176472,.0041331332,6.0043008e-06,.42857143,101,1,2,2006
