population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
23,47826.086,.3859649,613.50018,.61403513,1589.5232,1282.7731,3846.0659,2.4196351,.015895233,.000095967218,.47826087,101,2,1,2007
20,40000,.33333334,325.341,.66666663,976.02301,813.35254,2563.2927,2.6262627,.0097602298,.000031444102,.40000001,102,2,1,2007
5,40000,.33333334,216.89401,.66666663,650.68201,542.23499,1749.9402,2.6893938,.0065068202,.000014021073,.40000004,103,2,1,2007
7,28571.428,.25,108.447,.75,433.78799,379.56448,1207.7052,2.784091,.0043378798,4.6838936e-06,.2857143,104,2,1,2007
5,20000,.18181819,59.152912,.81818181,325.341,295.76456,828.14075,2.5454545,.0032534101,1.9182257e-06,.2,105,2,1,2007
2,0,0,0,1,266.18808,266.18808,532.37616,2,.0026618808,0,0,106,2,1,2007
4,0,0,0,1,266.18808,266.18808,266.18808,1,.0026618808,0,0,107,2,1,2007
2,0,1,266.18808,0,266.18808,,,,.0026618808,7.0667484e-06,,108,2,1,2007
2528,632.91138,.0063245744,629.36243,.99367541,100000,99439.266,1965898.3,19.658983,1,0,.0062981192,65,2,2,2007
2218,1532.9125,.015228744,1513.29,.98477125,99370.641,98508.063,1866458.9,18.782801,.99370641,.000094640935,.015329124,66,2,2,2007
2345,1577.8252,.015667012,1533.1323,.98433298,97857.352,97014.125,1767950.9,18.066612,.9785735,.00032145804,.015778251,67,2,2,2007
2267,1058.6678,.010534262,1014.7046,.98946571,96324.219,95786.422,1670936.8,17.347006,.96324217,.00035927328,.010586678,68,2,2,2007
2139,1636.2787,.016230002,1546.8737,.98377001,95309.516,94536.078,1575150.4,16.526686,.95309514,.00069152669,.016362786,69,2,2,2007
1935,1343.6693,.013347023,1251.4521,.98665297,93762.641,93136.914,1480614.3,15.791089,.93762642,.00073188823,.013436693,70,2,2,2007
1967,1830.1982,.018136021,1677.7848,.98186398,92511.188,91672.297,1387477.4,14.997941,.92511189,.0011623673,.018301982,71,2,2,2007
1859,2097.9021,.020761246,1885.8147,.97923875,90833.406,89890.5,1295805,14.265732,.90833408,.0015701912,.020979021,72,2,2,2007
1804,2383.592,.023555191,2095.1775,.97644478,88947.594,87900.008,1205914.5,13.557585,.88947594,.0020597375,.02383592,73,2,2,2007
1747,2003.4344,.019835647,1722.7738,.98016435,86852.414,85991.023,1118014.5,12.872579,.86852413,.0019672348,.020034343,74,2,2,2007
1789,2403.5774,.023750344,2021.8583,.97624964,85129.641,84118.711,1032023.5,12.122963,.85129642,.002559487,.024035774,75,2,2,2007
1738,3912.5432,.038374718,3189.2378,.96162528,83107.781,81513.164,947904.81,11.405728,.83107781,.0044772904,.039125435,76,2,2,2007
1788,3299.7764,.032462176,2594.3298,.96753782,79918.547,78621.383,866391.63,10.840933,.79918545,.0041635898,.032997765,77,2,2,2007
1652,4782.0825,.04670411,3611.3589,.95329589,77324.219,75518.539,787770.25,10.187885,.77324218,.0063321101,.047820825,78,2,2,2007
1660,3493.9758,.034339845,2531.2881,.96566015,73712.859,72447.219,712251.69,9.6625156,.73712862,.0049048779,.034939758,79,2,2,2007
1577,4946.1001,.048267327,3435.7441,.9517327,71181.57,69463.695,639804.5,8.9883451,.71181571,.0070478832,.049461003,80,2,2,2007
1565,5047.9233,.049236521,3335.5688,.95076346,67745.828,66078.047,570340.81,8.4188328,.67745829,.0072885035,.05047923,81,2,2,2007
1525,5901.6392,.057324838,3692.3076,.94267517,64410.258,62564.105,504262.75,7.8289199,.64410257,.0084640412,.059016392,82,2,2,2007
1500,6400,.062015504,3765.4541,.93798447,60717.949,58835.223,441698.63,7.2745972,.60717946,.0089810807,.063999996,83,2,2,2007
1350,8222.2227,.078975454,4497.8491,.92102456,56952.496,54703.57,382863.41,6.7225046,.56952494,.011027209,.082222223,84,2,2,2007
1250,9120,.087222651,4575.2334,.91277736,52454.648,50167.031,328159.84,6.2560678,.5245465,.011410517,.091200002,85,2,2,2007
1253,10215.482,.097190581,4653.4282,.90280944,47879.414,45552.699,277992.81,5.8061032,.47879413,.011612643,.10215483,86,2,2,2007
1168,10616.438,.10081301,4357.7417,.89918697,43225.984,41047.113,232440.11,5.3773236,.43225986,.010694389,.10616439,87,2,2,2007
879,11149.033,.10560345,4104.6206,.89439654,38868.242,36815.934,191393,4.9241486,.38868243,.0097529227,.11149034,88,2,2,2007
738,15853.658,.14689265,5106.5205,.85310733,34763.621,32210.361,154577.06,4.4465179,.34763622,.011580837,.15853658,89,2,2,2007
632,15981.013,.14798535,4388.8169,.85201466,29657.102,27462.693,122366.7,4.1260505,.29657102,.0091558024,.15981014,90,2,2,2007
538,20260.223,.18396623,4648.5112,.81603378,25268.285,22944.029,94904.008,3.7558546,.25268286,.0087779807,.20260222,91,2,2,2007
412,20145.631,.18302095,3773.8506,.81697905,20619.773,18732.848,71959.984,3.4898534,.20619774,.0061770473,.20145632,92,2,2,2007
329,25531.914,.22641508,3814.1709,.7735849,16845.922,14938.836,53227.133,3.1596451,.16845922,.0053429175,.25531915,93,2,2,2007
253,27272.727,.23999999,3127.6201,.75999999,13031.751,11467.941,38288.297,2.9380777,.13031751,.0035446838,.27272725,94,2,2,2007
224,25892.857,.22924902,2270.5122,.770751,9904.1309,8768.875,26820.355,2.7079968,.099041305,.0020260264,.25892857,95,2,2,2007
122,36065.574,.30555555,2332.4946,.69444442,7633.6187,6467.3711,18051.48,2.3647344,.07633619,.0016446181,.36065575,96,2,2,2007
106,41509.434,.34375,1822.2614,.65625,5301.124,4389.9932,11584.109,2.1852176,.053011239,.00091479428,.41509435,97,2,2,2007
66,57575.758,.44705883,1555.2563,.5529412,3478.8628,2701.2346,7194.1162,2.0679505,.034788627,.00052222982,.57575762,98,2,2,2007
46,28260.869,.24761905,476.32159,.75238097,1923.6064,1685.4457,4492.8818,2.3356555,.019236064,.00008986301,.28260869,99,2,2,2007
30,53333.332,.42105263,609.38312,.57894737,1447.2849,1142.5934,2807.436,1.939795,.014472849,.000086918662,.5333333,100,2,2,2007
19,26315.789,.23255813,194.86087,.76744187,837.90179,740.47137,1664.8427,1.9869186,.0083790179,.000016190619,.26315787,101,2,2,2007
11,90909.094,.625,401.90057,.375,643.04089,442.09061,924.37122,1.4374999,.0064304089,.000025677662,.90909094,102,2,2,2007
2,50000,.40000001,96.456131,.60000002,241.14032,192.91226,482.28064,2,.0024114032,2.3203374e-06,.5,103,2,2,2007
3,0,0,0,1,144.68419,144.68419,289.36838,2,.0014468419,0,0,104,2,2,2007
1,100000,.66666669,96.456131,.33333331,144.68419,96.456123,144.68417,.99999988,.0014468419,1.3935485e-06,1.0000001,105,2,2,2007
1,0,0,0,1,48.228058,48.228058,48.228058,1,.00048228059,0,0,106,2,2,2007
1,0,1,48.228058,0,48.228058,,,,.00048228059,2.3248239e-07,,107,2,2,2007
2697,296.62589,.0029652615,295.84607,.99703473,100000,99737.102,2276737,22.76737,1,0,.0029594535,65,2,19,2007
2355,552.01697,.0055070976,549.08051,.99449289,99704.156,99391.18,2177000,21.834597,.99704158,.000016196034,.0055201696,66,2,19,2007
2144,652.98505,.0065107192,645.57086,.99348927,99155.078,98800.016,2077608.8,20.953125,.9915508,.000054084689,.0065298504,67,2,19,2007
2230,717.48877,.0071507739,704.41919,.99284923,98509.508,98136.164,1978808.8,20.08749,.98509508,.00010342818,.0071748872,68,2,19,2007
2105,475.05939,.0047393367,463.53122,.99526066,97805.086,97573.32,1880672.6,19.228781,.97805089,.000099507866,.004750594,69,2,19,2007
2009,746.64014,.0074386313,724.08795,.99256134,97341.555,96979.508,1783099.3,18.317966,.97341555,.0001873774,.0074664014,70,2,19,2007
2017,694.10016,.0069169961,668.30267,.993083,96617.469,96283.32,1686119.8,17.4515,.96617466,.00021840922,.0069410019,71,2,19,2007
1813,1158.3011,.011516315,1104.9808,.98848367,95949.164,95396.672,1589836.5,16.569571,.95949167,.00042947737,.011583013,72,2,19,2007
1803,942.87299,.0093844878,890.06403,.99061549,94844.18,94399.148,1494439.8,15.756789,.9484418,.00043524086,.0094287293,73,2,19,2007
1761,1590.0057,.015774649,1482.0931,.98422533,93954.117,93213.07,1400040.6,14.901322,.93954116,.00084188179,.015900057,74,2,19,2007
1772,1354.4019,.013452915,1244.0183,.98654711,92472.023,91850.016,1306827.6,14.13214,.92472023,.00086599507,.013544018,75,2,19,2007
1756,1423.6902,.014136273,1289.624,.98586375,91228.008,90583.195,1214977.6,13.318033,.91228008,.0010320233,.014236901,76,2,19,2007
1778,2643.4197,.02608937,2346.4358,.97391063,89938.383,88765.164,1124394.4,12.50183,.89938384,.0021233496,.026434196,77,2,19,2007
1662,2166.0649,.02142857,1876.9701,.97857141,87591.945,86653.461,1035629.2,11.823339,.87591946,.0020399767,.021660648,78,2,19,2007
1712,2278.0374,.022523822,1930.6289,.97747618,85714.977,84749.664,948975.75,11.071295,.85714978,.00236394,.022780374,79,2,19,2007
1612,3287.8413,.032346658,2710.1436,.96765333,83784.344,82429.273,864226.06,10.314887,.83784342,.0036820504,.03287841,80,2,19,2007
1572,3816.7939,.037453186,3036.4873,.96254683,81074.203,79555.961,781796.81,9.6429787,.81074202,.0046591675,.038167942,81,2,19,2007
1521,4404.9966,.043100674,3363.4783,.95689934,78037.719,76355.977,702240.88,8.9987364,.78037721,.005764619,.044049967,82,2,19,2007
1455,4398.6255,.04303968,3213.9556,.95696032,74674.242,73067.266,625884.88,8.3815365,.74674243,.0060781739,.043986257,83,2,19,2007
1401,5710.207,.055517003,3967.261,.94448298,71460.289,69476.656,552817.63,7.7360115,.71460289,.0080910549,.057102069,84,2,19,2007
1306,6202.144,.060155962,4060.1082,.93984401,67493.031,65462.977,483340.94,7.161346,.67493033,.0089078527,.062021442,85,2,19,2007
1252,7268.3706,.070134878,4448.8604,.92986512,63432.922,61208.492,417877.97,6.5877142,.6343292,.010319383,.072683714,86,2,19,2007
1195,8368.2012,.08032129,4737.6758,.91967869,58984.063,56615.227,356669.47,6.0468788,.58984065,.011461796,.083682008,87,2,19,2007
898,10356.348,.098464794,5341.3594,.90153521,54246.387,51575.707,300054.25,5.5313225,.54246384,.013257083,.10356347,88,2,19,2007
746,13136.729,.12327044,6028.5444,.87672955,48905.027,45890.754,248478.55,5.0808387,.48905027,.015064133,.1313673,89,2,19,2007
665,12330.827,.11614731,4979.9883,.88385272,42876.484,40386.492,202587.8,4.7249165,.42876485,.012197264,.12330827,90,2,19,2007
527,16888.045,.15573053,5901.6416,.84426945,37896.496,34945.676,162201.3,4.2801132,.37896496,.013889544,.16888046,91,2,19,2007
421,19477.436,.17748919,5678.7412,.82251084,31994.855,29155.484,127255.63,3.9773777,.31994855,.012355888,.19477437,92,2,19,2007
330,25151.516,.22341858,5879.5088,.77658141,26316.113,23376.359,98100.141,3.7277594,.26316112,.011400798,.25151518,93,2,19,2007
288,19791.666,.18009478,3680.5259,.81990522,20436.605,18596.342,74723.781,3.6563694,.20436606,.0059845564,.19791666,94,2,19,2007
222,26126.127,.2310757,3871.9231,.7689243,16756.08,14820.118,56127.441,3.3496761,.1675608,.0054007201,.26126128,95,2,19,2007
162,24074.074,.21487604,2768.4966,.78512394,12884.157,11499.909,41307.324,3.2060556,.12884158,.0031074004,.24074075,96,2,19,2007
98,29591.836,.25777778,2607.5925,.74222219,10115.66,8811.8643,29807.416,2.9466605,.1011566,.0023709259,.29591838,97,2,19,2007
63,30158.73,.26206896,1967.6313,.73793101,7508.0674,6524.252,20995.551,2.7963989,.07508067,.0013663933,.30158728,98,2,19,2007
41,43902.438,.35999998,1994.5569,.63999999,5540.436,4543.1577,14471.299,2.6119423,.055404361,.0010438458,.43902436,99,2,19,2007
23,34782.609,.2962963,1050.6309,.7037037,3545.8792,3020.5637,9928.1416,2.7999098,.035458792,.00035933117,.34782609,100,2,19,2007
18,27777.777,.24390243,608.59711,.75609756,2495.2483,2190.9497,6907.5776,2.7682927,.024952482,.0001480708,.27777776,101,2,19,2007
9,22222.223,.2,377.33023,.80000001,1886.6511,1697.986,4716.6279,2.5,.018866511,.000069845963,.22222222,102,2,19,2007
6,0,0,0,1,1509.3209,1509.3209,3018.6418,2,.015093209,0,0,103,2,19,2007
5,0,0,0,1,1509.3209,1509.3209,1509.3209,1,.015093209,0,0,104,2,19,2007
1,0,1,1509.3209,0,1509.3209,,,,.015093209,.00022436665,,105,2,19,2007
2678,261.3891,.0026131165,260.78351,.99738687,100000,99768.32,2200951.3,22.009512,1,0,.0026086066,65,2,20,2007
2311,605.79834,.0060422439,602.64868,.99395776,99739.219,99395.711,2101183,21.066769,.99739218,.000015675023,.0060579833,66,2,20,2007
2199,909.50433,.0090579707,897.97614,.990942,99136.57,98642.68,2001787.4,20.192219,.99136573,.000076864235,.0090950429,67,2,20,2007
2212,678.11932,.0067596491,664.05841,.99324036,98238.594,97886.641,1903144.6,19.372679,.98238593,.00011490742,.006781193,68,2,20,2007
2128,751.8797,.0074906368,730.89545,.99250937,97574.539,97209.094,1805258,18.501322,.97574538,.00017297614,.0075187972,69,2,20,2007
2003,1148.2776,.011417225,1105.6857,.98858279,96843.641,96290.797,1708048.9,17.637182,.96843642,.00033797848,.011482776,70,2,20,2007
1963,764.13654,.007612281,728.78418,.99238771,95737.953,95373.563,1611758.1,16.835102,.95737952,.00029737293,.0076413648,71,2,20,2007
1840,1141.3043,.011348284,1078.191,.98865169,95009.172,94470.078,1516384.5,15.960402,.95009172,.00051125063,.011413043,72,2,20,2007
1806,719.82281,.0071724136,673.71185,.99282759,93930.984,93594.125,1421914.5,15.137864,.93930984,.00038406203,.0071982276,73,2,20,2007
1742,1262.9161,.012549913,1170.3707,.98745006,93257.273,92672.086,1328320.4,14.243611,.93257272,.0007359389,.012629161,74,2,20,2007
1795,1392.7577,.013831259,1273.6779,.98616874,92086.906,91450.07,1235648.3,13.418283,.92086905,.00092811935,.013927577,75,2,20,2007
1805,1939.0582,.019204389,1744.0126,.98079562,90813.227,89941.219,1144198.3,12.599467,.90813226,.0014549958,.019390581,76,2,20,2007
1731,2021.9526,.020017158,1782.9125,.97998285,89069.211,88177.758,1054257,11.83638,.89069211,.0017358378,.020219527,77,2,20,2007
1703,2935.9954,.028935187,2525.6453,.97106481,87286.297,86023.477,966079.25,11.067937,.87286299,.0028027892,.029359953,78,2,20,2007
1701,3115.8142,.030680174,2600.4714,.96931982,84760.648,83460.414,880055.75,10.382834,.84760648,.0033590221,.031158142,79,2,20,2007
1576,2791.8782,.027534418,2262.2327,.97246557,82160.18,81029.063,796595.31,9.6956377,.82160181,.0033158062,.02791878,80,2,20,2007
1581,4237.8242,.041498918,3315.6782,.9585011,79897.945,78240.109,715566.25,8.9560032,.79897946,.0053253532,.042378243,81,2,20,2007
1515,5148.5146,.050193049,3843.8975,.94980693,76582.266,74660.32,637326.19,8.3221121,.76582265,.0068935808,.051485147,82,2,20,2007
1461,4859.6851,.047444034,3451.0017,.95255595,72738.367,71012.867,562665.81,7.7354751,.72738367,.0068432209,.048596852,83,2,20,2007
1422,5485.2319,.053388089,3699.1201,.94661188,69287.367,67437.805,491652.97,7.0958529,.69287366,.0078717181,.054852318,84,2,20,2007
1201,8159.8667,.078400001,5142.1187,.92159998,65588.25,63017.191,424215.16,6.4678531,.65588248,.011605795,.081598662,85,2,20,2007
1259,9769.6582,.093146533,5630.3477,.90685344,60446.133,57630.961,361197.97,5.9755349,.60446131,.013461476,.09769658,86,2,20,2007
1216,10115.132,.096281804,5277.7627,.90371817,54815.785,52176.902,303567,5.5379486,.54815787,.013072006,.10115132,87,2,20,2007
833,11644.658,.11003971,5451.1499,.88996029,49538.023,46812.449,251390.11,5.0746899,.49538022,.013626711,.11644658,88,2,20,2007
768,13932.292,.13024954,5742.2954,.86975044,44086.875,41215.727,204577.66,4.6403303,.44086874,.014154959,.13932292,89,2,20,2007
607,14168.039,.13230769,5073.2827,.86769229,38344.578,35807.938,163361.94,4.260366,.38344577,.011994006,.1416804,90,2,20,2007
560,18928.572,.17292008,5753.2754,.82707989,33271.297,30394.66,127554,3.833755,.33271298,.012773138,.18928574,91,2,20,2007
413,19612.59,.1786108,4915.0161,.8213892,27518.021,25060.514,97159.336,3.5307529,.27518022,.0098032979,.19612591,92,2,20,2007
337,25816.023,.22864652,5168.0986,.77135348,22603.006,20018.957,72098.82,3.1897891,.22603005,.0090410952,.25816023,93,2,20,2007
264,24621.213,.21922429,3822.155,.78077573,17434.906,15523.829,52079.867,2.9871035,.17434907,.0055020484,.24621214,94,2,20,2007
211,36492.891,.30861723,4201.1294,.69138277,13612.751,11512.187,36556.035,2.685426,.13612752,.0049403948,.3649289,95,2,20,2007
146,28767.123,.251497,2366.9944,.74850297,9411.6211,8228.124,25043.85,2.6609497,.094116211,.0020180605,.28767121,96,2,20,2007
92,36956.523,.3119266,2197.4065,.6880734,7044.627,5945.9238,16815.727,2.3870287,.070446268,.0014389406,.36956519,97,2,20,2007
76,43421.051,.35675675,1729.2787,.64324325,4847.2207,3982.5813,10869.803,2.2424815,.048472207,.00079758919,.43421051,98,2,20,2007
40,52500,.41584158,1296.5698,.58415842,3117.9419,2469.657,6887.2212,2.2088997,.031179419,.00039165828,.52499998,99,2,20,2007
24,41666.668,.34482759,628.05933,.65517241,1821.3721,1507.3424,4417.5645,2.4254048,.018213721,.00011230946,.41666666,100,2,20,2007
12,33333.332,.28571427,340.94647,.71428573,1193.3127,1022.8395,2910.2219,2.4387755,.011933127,.00004020007,.33333331,101,2,20,2007
7,0,0,0,1,852.36627,852.36627,1887.3824,2.2142856,.0085236626,0,0,102,2,20,2007
3,33333.332,.28571427,243.5332,.71428573,852.36627,730.59967,1035.0162,1.2142857,.0085236626,.000020581014,.33333331,103,2,20,2007
1,200000,1,608.83307,0,608.83307,304.41653,304.41653,.5,.0060883309,.000036842092,,104,2,20,2007
2979,604.22961,.0060381587,600.99493,.99396187,100000,99464.656,1640024.4,16.400244,1,0,.0060140481,65,1,1,2008
2404,2329.4509,.02306349,2292.488,.97693652,99399.008,98092.289,1540559.6,15.498742,.99399006,.00013694903,.023294508,66,1,1,2008
2283,2496.7148,.024689754,2397.5361,.97531027,97106.523,95787.875,1442467.4,14.854485,.97106522,.00067364908,.024967149,67,1,1,2008
2082,2833.8137,.027965665,2648.5996,.97203434,94708.984,93305.227,1346679.5,14.219131,.94708985,.0013272309,.028338136,68,1,1,2008
2122,2921.772,.028797029,2651.0654,.97120297,92060.383,90734.852,1253374.3,13.614697,.92060381,.0019377283,.02921772,69,1,1,2008
1956,3016.3599,.029715436,2656.8369,.97028458,89409.32,88080.898,1162639.4,13.003559,.89409322,.0025157733,.030163597,70,1,1,2008
1772,3442.438,.033841886,2935.8677,.96615809,86752.484,85284.547,1074558.5,12.386487,.86752486,.0033740599,.034424379,71,1,1,2008
1667,2999.4001,.029550828,2476.8503,.97044915,83816.617,82578.195,989274,11.802838,.83816618,.0033596901,.029994,72,1,1,2008
1628,4484.0293,.043857012,3567.3191,.95614296,81339.766,79556.109,906695.81,11.147017,.81339765,.0054145451,.044840291,73,1,1,2008
1511,4235.6055,.041477639,3225.8174,.95852238,77772.445,76159.539,827139.69,10.635383,.77772444,.0055764425,.042356052,74,1,1,2008
1441,4163.7754,.04078858,3040.6509,.95921141,74546.625,73026.297,750980.13,10.073965,.74546623,.0057695233,.041637752,75,1,1,2008
1399,4288.7778,.041987404,3002.3503,.95801258,71505.977,70004.805,677953.88,9.4810801,.71505976,.0061172675,.042887777,76,1,1,2008
1341,5518.27,.053701017,3678.7144,.94629896,68503.625,66664.266,607949.06,8.8746996,.68503624,.0079372525,.055182699,77,1,1,2008
1305,6590.0381,.063798219,4135.7139,.93620181,64824.91,62757.055,541284.75,8.3499498,.64824909,.0094303461,.065900385,78,1,1,2008
1189,6896.5518,.06666667,4045.9465,.93333334,60689.195,58666.223,478527.72,7.8848915,.60689193,.0096525811,.068965517,79,1,1,2008
1195,6527.1968,.063209079,3580.3677,.93679094,56643.25,54853.066,419861.5,7.4123836,.56643248,.008792907,.065271966,80,1,1,2008
1007,9731.877,.092803031,4924.3965,.907197,53062.883,50600.684,365008.44,6.8787904,.5306288,.012264794,.097318769,81,1,1,2008
1033,9777.3477,.093216427,4487.2974,.90678358,48138.484,45894.836,314407.75,6.5313182,.48138484,.011202694,.09777347,82,1,1,2008
870,11724.138,.11074919,4834.3335,.88925081,43651.188,41234.02,268512.91,6.1513309,.43651187,.011890974,.11724138,83,1,1,2008
876,10273.973,.097719871,3793.178,.90228015,38816.855,36920.266,227278.89,5.8551598,.38816854,.0090085594,.10273972,84,1,1,2008
776,11855.67,.11192214,3919.9246,.88807786,35023.676,33063.715,190358.63,5.4351411,.35023674,.00892061,.11855669,85,1,1,2008
676,13461.538,.12612613,3922.9956,.87387389,31103.752,29142.254,157294.92,5.0571046,.31103751,.0084067117,.13461538,86,1,1,2008
621,13526.57,.12669684,3443.7158,.87330317,27180.756,25458.898,128152.66,4.7148309,.27180755,.006816085,.13526571,87,1,1,2008
524,18511.451,.16943233,4021.8218,.83056766,23737.039,21726.129,102693.77,4.3263092,.23737039,.0072805304,.18511452,88,1,1,2008
386,17875.648,.16409038,3235.0774,.83590961,19715.217,18097.678,80967.633,4.1068597,.19715217,.0051205838,.17875649,89,1,1,2008
288,21527.777,.19435737,3203.0364,.8056426,16480.139,14878.62,62869.957,3.8148925,.16480139,.0044087199,.21527778,90,1,1,2008
221,18099.547,.16597509,2203.6685,.83402491,13277.103,12175.269,47991.34,3.6145945,.13277103,.0025373674,.18099548,91,1,1,2008
167,28742.516,.25130892,2782.8525,.74869108,11073.434,9682.0078,35816.07,3.2344141,.11073434,.0027403373,.28742516,92,1,1,2008
109,34862.387,.296875,2461.2664,.703125,8290.5811,7059.9478,26134.063,3.1522593,.082905814,.0018713608,.34862387,93,1,1,2008
97,21649.484,.19534883,1138.7498,.80465114,5829.3145,5259.9395,19074.113,3.2721024,.058293145,.00062511727,.21649484,94,1,1,2008
65,21538.461,.19444443,912.05414,.80555558,4690.5645,4234.5376,13814.175,2.9450986,.046905644,.00040773841,.2153846,95,1,1,2008
34,41176.469,.34146342,1290.223,.65853655,3778.5103,3133.3987,9579.6367,2.5352945,.037785102,.00046909138,.41176471,96,1,1,2008
23,21739.131,.19607843,487.89944,.80392158,2488.2871,2244.3374,6446.2383,2.5906329,.024882872,.00011838253,.21739131,97,1,1,2008
20,40000,.33333334,666.7959,.66666663,2000.3877,1666.9897,4201.9009,2.1005433,.020003878,.00013071683,.40000001,98,1,1,2008
17,52941.176,.41860464,558.24774,.58139539,1333.5918,1054.4679,2534.9111,1.9008149,.013335918,.000073454634,.52941179,99,1,1,2008
11,45454.547,.37037039,287.16449,.62962961,775.34406,631.76184,1480.4432,1.9094017,.0077534406,.000022092496,.4545455,100,1,1,2008
5,60000,.46153846,225.31364,.53846157,488.17957,375.52274,848.68134,1.7384614,.0048817955,.000010945654,.60000002,101,1,1,2008
5,40000,.33333334,87.621971,.66666663,262.86591,219.05492,473.15863,1.8,.0026286591,2.2972285e-06,.40000001,102,1,1,2008
3,66666.664,.5,87.621964,.5,175.24393,131.43295,254.1037,1.45,.0017524393,1.5328309e-06,.66666669,103,1,1,2008
2,50000,.40000001,35.048786,.60000002,87.621964,70.097572,122.67075,1.4,.00087621965,3.0683526e-07,.5,104,1,1,2008
2,0,0,0,1,52.573177,52.573177,52.573177,1,.00052573177,0,0,105,1,1,2008
1,0,1,52.573177,0,52.573177,,,,.00052573177,2.7624858e-07,,106,1,1,2008
2823,1381.509,.013793481,1364.6141,.98620653,100000,98777.07,1541514.3,15.415142,1,0,.013667291,65,1,2,2008
2435,3039.0144,.029998135,2958.8774,.97000188,98635.383,96948.82,1442737.1,14.626973,.98635381,.00039826392,.030390143,66,1,2,2008
2364,2326.5652,.023024594,2202.9128,.97697538,95676.508,94464.906,1345788.4,14.066028,.95676506,.0009112499,.023265652,67,1,2,2008
2120,3301.8867,.032514282,3039.2268,.96748573,93473.594,91862.805,1251323.5,13.38692,.93473595,.0018540696,.033018868,68,1,2,2008
2033,3590.7527,.035274222,3190.002,.96472579,90434.367,88839.367,1159460.6,12.821017,.90434366,.0027595495,.035907526,69,1,2,2008
1947,3338.4695,.032836575,2864.8062,.96716344,87244.367,85811.961,1070621.3,12.271523,.87244368,.00318812,.033384696,70,1,2,2008
1779,3822.3721,.037506893,3164.8152,.96249312,84379.563,82797.156,984809.31,11.671183,.8437956,.0041713715,.038223717,71,1,2,2008
1679,4347.8262,.042553194,3455.947,.95744681,81214.75,79486.773,902012.19,11.106507,.8121475,.0052725291,.043478265,72,1,2,2008
1641,4509.4453,.044100117,3429.1724,.95589989,77758.805,76044.219,822525.38,10.577907,.77758807,.0059305779,.045094453,73,1,2,2008
1472,5842.3911,.056765676,4219.3716,.94323432,74329.633,72219.945,746481.19,10.042848,.74329633,.0080508525,.05842391,74,1,2,2008
1397,5869.7207,.057023644,3997.9424,.94297636,70110.258,68111.289,674261.25,9.6171551,.70110255,.0083779981,.058697209,75,1,2,2008
1428,4971.9888,.048513837,3207.3621,.95148617,66112.313,64508.633,606149.94,9.1684875,.6611231,.0071857525,.049719889,76,1,2,2008
1321,7418.6221,.071532845,4499.77,.92846715,62904.949,60655.063,541641.31,8.6104717,.62904948,.010500044,.074186221,77,1,2,2008
1322,6354.0093,.061583579,3596.8,.93841642,58405.18,56606.781,480986.25,8.2353354,.58405179,.0087378966,.063540094,78,1,2,2008
1143,7086.6143,.068441063,3751.1438,.93155897,54808.379,52932.809,424379.47,7.7429671,.54808378,.009291131,.070866145,79,1,2,2008
1198,6761.2686,.065401696,3339.2297,.93459833,51057.234,49387.621,371446.66,7.2751036,.51057231,.0083443411,.067612685,80,1,2,2008
1043,9491.8506,.09061785,4324.103,.90938216,47718.004,45555.953,322059.03,6.7492142,.47718003,.010787739,.094918504,81,1,2,2008
994,8853.1191,.084778421,3678.8665,.91522157,43393.902,41554.469,276503.09,6.3719344,.43393901,.0090366183,.088531189,82,1,2,2008
920,9782.6084,.093264244,3703.9927,.90673578,39715.035,37863.039,234948.61,5.9158607,.39715034,.0088681709,.097826079,83,1,2,2008
882,10884.354,.1032258,3717.2688,.89677417,36011.043,34152.41,197085.58,5.4729204,.36011043,.0085657369,.10884354,84,1,2,2008
785,11847.134,.11184606,3611.9314,.88815391,32293.773,30487.809,162933.16,5.0453429,.32293773,.0078974497,.11847134,85,1,2,2008
647,13292.117,.12463768,3574.8381,.87536234,28681.842,26894.422,132445.36,4.6177425,.28681841,.0073124603,.13292117,86,1,2,2008
589,17317.486,.159375,4001.4287,.84062499,25107.004,23106.289,105550.93,4.2040434,.25107005,.0075240419,.17317487,87,1,2,2008
529,17958.412,.16478752,3477.9351,.83521247,21105.574,19366.607,82444.641,3.906297,.21105574,.0057911519,.17958412,88,1,2,2008
364,22252.748,.20024723,3529.8857,.79975277,17627.639,15862.695,63078.035,3.5783598,.17627639,.0051255007,.22252747,89,1,2,2008
275,24727.273,.22006473,3102.4182,.77993524,14097.753,12546.544,47215.34,3.3491395,.14097753,.0037571175,.24727273,90,1,2,2008
221,26244.344,.23199999,2550.9177,.76800001,10995.335,9719.876,34668.793,3.1530457,.10995335,.0024964202,.26244345,91,1,2,2008
156,29487.18,.25698325,2170.0737,.74301672,8444.417,7359.3799,24948.918,2.9544868,.084444173,.0016777569,.29487181,92,1,2,2008
128,31250,.27027026,1695.7684,.72972977,6274.3433,5426.459,17589.539,2.8034072,.062743433,.00099722529,.3125,93,1,2,2008
88,35227.273,.29951692,1371.3606,.70048308,4578.5747,3892.8945,12163.079,2.6565208,.045785747,.00059913937,.35227275,94,1,2,2008
59,30508.475,.2647059,848.96851,.7352941,3207.2141,2782.73,8270.1846,2.5786195,.032072142,.00026354971,.30508476,95,1,2,2008
